class,Soil_Type20,Soil_Type36,Soil_Type32,Soil_Type33,Key_0_0
2,0,0,0,0,k120679
2,0,0,0,0,k170549
2,0,0,0,0,k392758
2,0,0,0,0,k25482
2,0,0,0,0,k224559
2,0,0,0,0,k244513
2,0,0,0,0,k353732
2,0,0,0,0,k73870
2,0,0,0,0,k203314
2,0,0,0,0,k89420
2,0,0,0,0,k120174
2,0,0,0,0,k212629
2,0,0,0,0,k370157
2,0,0,0,0,k301001
2,0,0,0,0,k242981
2,0,0,0,0,k252690
2,0,0,0,0,k277212
2,0,0,0,0,k416840
2,0,0,0,0,k423429
2,0,0,0,0,k318151
2,0,0,0,0,k307323
2,0,0,0,0,k380384
2,0,0,0,0,k71384
2,0,0,0,0,k53023
2,0,0,0,0,k370059
2,0,0,0,0,k166917
2,0,0,0,0,k118972
2,0,0,0,0,k240572
2,0,0,0,0,k399521
2,0,0,0,0,k13669
2,0,0,0,0,k336395
2,0,0,0,0,k339337
2,0,0,0,0,k134433
2,0,0,0,0,k190106
2,0,0,0,0,k372954
2,0,0,0,0,k27558
2,0,0,0,0,k197758
2,0,0,0,0,k386270
2,0,0,0,0,k22201
2,0,0,0,0,k150633
2,0,0,0,0,k309866
2,0,0,0,0,k250785
2,0,0,0,0,k286131
2,0,0,0,0,k388713
2,0,0,0,0,k199084
2,0,0,0,0,k77227
2,0,0,0,0,k235306
2,0,0,0,0,k26661
2,0,0,0,0,k237589
2,0,0,0,0,k356023
2,0,0,0,0,k92067
2,0,0,0,0,k28957
2,0,0,0,0,k130652
2,0,0,0,0,k69304
2,0,0,0,0,k22637
2,0,0,0,0,k159215
2,0,0,0,0,k105981
2,0,0,0,0,k202520
2,0,0,0,0,k350617
2,0,0,0,0,k334243
2,0,0,0,0,k258966
2,0,0,0,0,k26403
2,0,0,0,0,k300202
2,0,0,0,0,k372352
2,0,0,0,0,k272449
2,0,0,0,0,k360128
2,0,0,0,0,k380832
2,0,0,0,0,k40283
2,0,0,0,0,k262219
2,0,0,0,0,k56894
2,0,0,0,0,k287522
2,0,0,0,0,k35016
2,0,0,0,0,k386407
2,0,0,0,0,k368410
2,0,0,0,0,k210504
2,0,0,0,0,k250014
2,0,0,0,0,k149141
2,0,0,0,0,k264714
2,0,0,0,0,k330849
2,0,0,0,0,k36577
2,0,0,0,0,k178746
2,0,0,0,0,k37496
2,0,0,0,0,k265365
2,0,0,0,0,k223549
2,0,0,0,0,k383114
2,0,0,0,0,k147460
2,0,0,0,0,k227061
2,0,0,0,0,k189827
2,0,0,0,0,k14917
2,0,0,0,0,k115933
2,0,0,0,0,k194012
2,0,0,0,0,k98647
2,0,0,0,0,k109133
2,0,0,0,0,k175947
2,0,0,0,0,k2604
2,0,0,0,0,k257523
2,0,0,0,0,k208308
2,0,0,0,0,k126677
2,0,0,0,0,k261451
2,0,0,0,0,k387588
2,0,0,0,0,k10068
2,0,0,0,0,k304522
2,0,0,0,0,k293348
2,0,0,0,0,k358069
2,0,0,0,0,k16367
2,0,0,0,0,k257915
2,0,0,0,0,k300876
2,0,0,0,0,k160655
2,0,0,0,0,k30747
2,0,0,0,0,k244038
2,0,0,0,0,k58854
2,0,0,0,0,k195001
2,0,0,0,0,k84304
2,0,0,0,0,k221752
2,0,0,0,0,k106102
2,0,0,0,0,k123735
2,0,0,0,0,k30236
2,0,0,0,0,k222673
2,0,0,0,0,k308042
2,0,0,0,0,k201808
2,0,0,0,0,k417411
2,0,0,0,0,k29187
2,0,0,0,0,k355826
2,0,0,0,0,k45261
2,0,0,0,0,k43620
2,0,0,0,0,k243342
2,0,0,0,0,k419639
2,0,0,0,0,k288897
2,0,0,0,0,k302032
2,0,0,0,0,k361002
2,0,0,0,0,k311652
2,0,0,0,0,k272160
2,0,0,0,0,k107114
2,0,0,0,0,k302640
2,0,0,0,0,k69587
2,0,0,0,0,k225984
2,0,0,0,0,k313851
2,0,0,0,0,k174402
2,0,0,0,0,k289337
2,0,0,0,0,k262587
2,0,0,0,0,k323033
2,0,0,0,0,k367246
2,0,0,0,0,k274860
2,0,0,0,0,k95970
2,0,0,0,0,k237685
2,0,0,0,0,k185887
2,0,0,0,0,k177874
2,0,0,0,0,k299921
2,0,0,0,0,k143653
2,0,0,0,0,k172563
2,0,0,0,0,k339760
2,0,0,0,0,k51121
2,0,0,0,0,k103033
2,0,0,0,0,k147201
2,0,0,0,0,k312231
2,0,0,0,0,k206618
2,0,0,0,0,k199590
2,0,0,0,0,k261727
2,0,0,0,0,k172980
2,0,0,0,0,k390014
2,0,0,0,0,k275202
2,0,0,0,0,k367152
2,0,0,0,0,k243863
2,0,0,0,0,k149583
2,0,0,0,0,k296441
2,0,0,0,0,k312022
2,0,0,0,0,k402726
2,0,0,0,0,k314741
2,0,0,0,0,k30156
2,0,0,0,0,k322822
2,0,0,0,0,k247293
2,0,0,0,0,k409867
2,0,0,0,0,k151024
2,0,0,0,0,k303026
2,0,0,0,0,k110620
2,0,0,0,0,k206657
2,0,0,0,0,k194363
2,0,0,0,0,k201600
2,0,0,0,0,k12122
2,0,0,0,0,k195257
2,0,0,0,0,k141940
2,0,0,0,0,k347492
2,0,0,0,0,k180891
2,0,0,0,0,k205720
2,0,0,0,0,k374536
2,0,0,0,0,k398577
2,0,0,0,0,k34400
2,0,0,0,0,k67070
2,0,0,0,0,k20018
2,0,0,0,0,k81047
2,0,0,0,0,k348862
2,0,0,0,0,k26874
2,0,0,0,0,k261564
2,0,0,0,0,k255954
2,0,0,0,0,k33104
2,0,0,0,0,k146799
2,0,0,0,0,k92916
2,0,0,0,0,k116609
2,0,0,0,0,k279645
2,0,0,0,0,k22026
2,0,0,0,0,k249927
2,0,0,0,0,k167470
2,0,0,0,0,k149708
2,0,0,0,0,k284330
2,0,0,0,0,k72315
2,0,0,0,0,k266652
2,0,0,0,0,k408632
2,0,0,0,0,k414291
2,0,0,0,0,k38193
2,0,0,0,0,k154379
2,0,0,0,0,k274713
2,0,0,0,0,k228434
2,0,0,0,0,k6142
2,0,0,0,0,k266378
2,0,0,0,0,k386916
2,0,0,0,0,k77541
2,0,0,0,0,k231824
2,0,0,0,0,k280189
2,0,0,0,0,k255035
2,0,0,0,0,k214308
2,0,0,0,0,k237489
2,0,0,0,0,k412710
2,0,0,0,0,k81697
2,0,0,0,0,k377362
2,0,0,0,0,k281075
2,0,0,0,0,k298854
2,0,0,0,0,k289035
2,0,0,0,0,k299362
2,0,0,0,0,k36116
2,0,0,0,0,k48822
2,0,0,0,0,k218617
2,0,0,0,0,k29653
2,0,0,0,0,k14834
2,0,0,0,0,k199208
2,0,0,0,0,k96886
2,0,0,0,0,k44823
2,0,0,0,0,k299895
2,0,0,0,0,k264905
2,0,0,0,0,k346723
2,0,0,0,0,k404350
2,0,0,0,0,k96079
2,0,0,0,0,k283361
2,0,0,0,0,k28520
2,0,0,0,0,k248308
2,0,0,0,0,k362569
2,0,0,0,0,k346097
2,0,0,0,0,k139797
2,0,0,0,0,k221246
2,0,0,0,0,k279856
2,0,0,0,0,k302562
2,0,0,0,0,k197115
2,0,0,0,0,k139903
2,0,0,0,0,k200550
2,0,0,0,0,k58874
2,0,0,0,0,k416554
2,0,0,0,0,k420989
2,0,0,0,0,k59403
2,0,0,0,0,k84802
2,0,0,0,0,k216089
2,0,0,0,0,k108320
2,0,0,0,0,k200324
2,0,0,0,0,k258757
2,0,0,0,0,k266981
2,0,0,0,0,k17987
2,0,0,0,0,k129860
2,0,0,0,0,k295839
2,0,0,0,0,k102875
2,0,0,0,0,k42231
2,0,0,0,0,k251934
2,0,0,0,0,k65602
2,0,0,0,0,k205376
2,0,0,0,0,k146579
2,0,0,0,0,k292360
2,0,0,0,0,k136558
2,0,0,0,0,k403780
2,0,0,0,0,k206514
2,0,0,0,0,k176411
2,0,0,0,0,k288539
2,0,0,0,0,k95555
2,0,0,0,0,k420028
2,0,0,0,0,k180866
2,0,0,0,0,k43815
2,0,0,0,0,k119067
2,0,0,0,0,k391364
2,0,0,0,0,k364783
2,0,0,0,0,k187767
2,0,0,0,0,k162812
2,0,0,0,0,k73570
2,0,0,0,0,k373584
2,0,0,0,0,k336679
2,0,0,0,0,k376175
2,0,0,0,0,k121204
2,0,0,0,0,k423272
2,0,0,0,0,k176167
2,0,0,0,0,k242541
2,0,0,0,0,k258800
2,0,0,0,0,k151567
2,0,0,0,0,k124632
2,0,0,0,0,k360104
2,0,0,0,0,k91461
2,0,0,0,0,k128678
2,0,0,0,0,k22959
2,0,0,0,0,k115765
2,0,0,0,0,k272484
2,0,0,0,0,k28852
2,0,0,0,0,k372563
2,0,0,0,0,k64481
2,0,0,0,0,k371564
2,0,0,0,0,k322024
2,0,0,0,0,k269303
2,0,0,0,0,k134762
2,0,0,0,0,k393865
2,0,0,0,0,k210598
2,0,0,0,0,k336998
2,0,0,0,0,k24982
2,0,0,0,0,k219418
2,0,0,0,0,k85041
2,0,0,0,0,k331845
2,0,0,0,0,k145745
2,0,0,0,0,k142513
2,0,0,0,0,k82816
2,0,0,0,0,k96080
2,0,0,0,0,k143476
2,0,0,0,0,k408199
2,0,0,0,0,k276567
2,0,0,0,0,k316023
2,0,0,0,0,k341998
2,0,0,0,0,k61076
2,0,0,0,0,k191822
2,0,0,0,0,k364322
2,0,0,0,0,k239928
2,0,0,0,0,k148127
2,0,0,0,0,k66495
2,0,0,0,0,k405819
2,0,0,0,0,k410192
2,0,0,0,0,k269558
2,0,0,0,0,k110702
2,0,0,0,0,k206805
2,0,0,0,0,k338564
2,0,0,0,0,k318161
2,0,0,0,0,k375542
2,0,0,0,0,k278201
2,0,0,0,0,k238938
2,0,0,0,0,k11591
2,0,0,0,0,k297281
2,0,0,0,0,k228173
2,0,0,0,0,k226921
2,0,0,0,0,k232558
2,0,0,0,0,k400971
2,0,0,0,0,k364182
2,0,0,0,0,k211725
2,0,0,0,0,k263913
2,0,0,0,0,k36421
2,0,0,0,0,k303459
2,0,0,0,0,k191687
2,0,0,0,0,k413404
2,0,0,0,0,k418088
2,0,0,0,0,k389797
2,0,0,0,0,k9159
2,0,0,0,0,k12794
2,0,0,0,0,k305992
2,0,0,0,0,k211243
2,0,0,0,0,k30564
2,0,0,0,0,k302933
2,0,0,0,0,k163908
2,0,0,0,0,k286402
2,0,0,0,0,k194109
2,0,0,0,0,k102179
2,0,0,0,0,k2820
2,0,0,0,0,k133652
2,0,0,0,0,k286456
2,0,0,0,0,k60921
2,0,0,0,0,k408058
2,0,0,0,0,k271929
2,0,0,0,0,k87569
2,0,0,0,0,k268143
2,0,0,0,0,k7742
2,0,0,0,0,k34687
2,0,0,0,0,k415599
2,0,0,0,0,k318971
2,0,0,0,0,k417164
2,0,0,0,0,k336660
2,0,0,0,0,k133743
2,0,0,0,0,k295052
2,0,0,0,0,k397533
2,0,0,0,0,k54643
2,0,0,0,0,k145791
2,0,0,0,0,k36087
2,0,0,0,0,k309759
2,0,0,0,0,k169209
2,0,0,0,0,k136088
2,0,0,0,0,k327572
2,0,0,0,0,k137614
2,0,0,0,0,k59513
2,0,0,0,0,k384781
2,0,0,0,0,k368339
2,0,0,0,0,k91104
2,0,0,0,0,k382652
2,0,0,0,0,k144187
2,0,0,0,0,k10577
2,0,0,0,0,k229084
2,0,0,0,0,k379704
2,0,0,0,0,k87415
2,0,0,0,0,k101387
2,0,0,0,0,k9739
2,0,0,0,0,k55055
2,0,0,0,0,k404069
2,0,0,0,0,k155438
2,0,0,0,0,k271024
2,0,0,0,0,k334006
2,0,0,0,0,k148264
2,0,0,0,0,k129332
2,0,0,0,0,k17713
2,0,0,0,0,k283700
2,0,0,0,0,k395446
2,0,0,0,0,k56038
2,0,0,0,0,k324294
2,0,0,0,0,k226012
2,0,0,0,0,k127028
2,0,0,0,0,k22928
2,0,0,0,0,k407138
2,0,0,0,0,k72198
2,0,0,0,0,k392090
2,0,0,0,0,k93685
2,0,0,0,0,k268903
2,0,0,0,0,k190265
2,0,0,0,0,k73142
2,0,0,0,0,k418839
2,0,0,0,0,k337193
2,0,0,0,0,k148217
2,0,0,0,0,k410008
2,0,0,0,0,k227278
2,0,0,0,0,k409772
2,0,0,0,0,k368571
2,0,0,0,0,k294711
2,0,0,0,0,k409518
2,0,0,0,0,k258002
2,0,0,0,0,k4822
2,0,0,0,0,k52157
2,0,0,0,0,k20133
2,0,0,0,0,k44569
2,0,0,0,0,k329859
2,0,0,0,0,k226285
2,0,0,0,0,k186684
2,0,0,0,0,k17702
2,0,0,0,0,k7793
2,0,0,0,0,k206687
2,0,0,0,0,k259869
2,0,0,0,0,k367770
2,0,0,0,0,k393513
2,0,0,0,0,k278881
2,0,0,0,0,k355269
2,0,0,0,0,k226754
2,0,0,0,0,k344076
2,0,0,0,0,k12696
2,0,0,0,0,k207836
2,0,0,0,0,k136804
2,0,0,0,0,k244535
2,0,0,0,0,k93295
2,0,0,0,0,k192236
2,0,0,0,0,k131126
2,0,0,0,0,k298929
2,0,0,0,0,k110841
2,0,0,0,0,k241777
2,0,0,0,0,k83733
2,0,0,0,0,k177969
2,0,0,0,0,k297959
2,0,0,0,0,k88081
2,0,0,0,0,k236289
2,0,0,0,0,k385178
2,0,0,0,0,k218823
2,0,0,0,0,k14938
2,0,0,0,0,k272968
2,0,0,0,0,k282335
2,0,0,0,0,k324252
2,0,0,0,0,k166949
2,0,0,0,0,k212850
2,0,0,0,0,k63828
2,0,0,0,0,k155095
2,0,0,0,0,k127655
2,0,0,0,0,k300225
2,0,0,0,0,k332459
2,0,0,0,0,k310761
2,0,0,0,0,k232388
2,0,0,0,0,k301195
2,0,0,0,0,k141913
2,0,0,0,0,k16075
2,0,0,0,0,k410595
2,0,0,0,0,k246103
2,0,0,0,0,k141127
2,0,0,0,0,k275524
2,0,0,0,0,k130128
2,0,0,0,0,k247784
2,0,0,0,0,k244538
2,0,0,0,0,k388027
2,0,0,0,0,k98617
2,0,0,0,0,k145104
2,0,0,0,0,k116364
2,0,0,0,0,k198006
2,0,0,0,0,k394759
2,0,0,0,0,k141482
2,0,0,0,0,k37908
2,0,0,0,0,k192513
2,0,0,0,0,k325909
2,0,0,0,0,k276778
2,0,0,0,0,k225368
2,0,0,0,0,k241453
2,0,0,0,0,k408352
2,0,0,0,0,k95222
2,0,0,0,0,k215363
2,0,0,0,0,k387845
2,0,0,0,0,k94188
2,0,0,0,0,k265089
2,0,0,0,0,k21110
2,0,0,0,0,k377537
2,0,0,0,0,k83446
2,0,0,0,0,k360502
2,0,0,0,0,k236666
2,0,0,0,0,k310596
2,0,0,0,0,k253916
2,0,0,0,0,k283629
2,0,0,0,0,k140160
2,0,0,0,0,k147853
2,0,0,0,0,k383429
2,0,0,0,0,k390730
2,0,0,0,0,k356766
2,0,0,0,0,k231639
2,0,0,0,0,k92201
2,0,0,0,0,k72651
2,0,0,0,0,k33299
2,0,0,0,0,k335635
2,0,0,0,0,k19535
2,0,0,0,0,k376937
2,0,0,0,0,k47326
2,0,0,0,0,k105129
2,0,0,0,0,k385585
2,0,0,0,0,k26540
2,0,0,0,0,k48678
2,0,0,0,0,k176427
2,0,0,0,0,k370185
2,0,0,0,0,k35301
2,0,0,0,0,k349755
2,0,0,0,0,k181062
2,0,0,0,0,k259130
2,0,0,0,0,k283762
2,0,0,0,0,k139964
2,0,0,0,0,k253647
2,0,0,0,0,k344835
2,0,0,0,0,k154727
2,0,0,0,0,k103673
2,0,0,0,0,k143674
2,0,0,0,0,k360672
2,0,0,0,0,k160575
2,0,0,0,0,k94460
2,0,0,0,0,k213058
2,0,0,0,0,k244935
2,0,0,0,0,k302979
2,0,0,0,0,k146846
2,0,0,0,0,k146311
2,0,0,0,0,k50403
2,0,0,0,0,k18506
2,0,0,0,0,k34779
2,0,0,0,0,k202670
2,0,0,0,0,k46750
2,0,0,0,0,k236406
2,0,0,0,0,k404307
2,0,0,0,0,k154071
2,0,0,0,0,k332404
2,0,0,0,0,k145505
2,0,0,0,0,k408817
2,0,0,0,0,k116523
2,0,0,0,0,k345337
2,0,0,0,0,k172190
2,0,0,0,0,k187097
2,0,0,0,0,k332582
2,0,0,0,0,k117228
2,0,0,0,0,k403648
2,0,0,0,0,k121609
2,0,0,0,0,k361942
2,0,0,0,0,k407122
2,0,0,0,0,k291267
2,0,0,0,0,k64682
2,0,0,0,0,k81880
2,0,0,0,0,k335090
2,0,0,0,0,k384356
2,0,0,0,0,k103559
2,0,0,0,0,k244222
2,0,0,0,0,k409075
2,0,0,0,0,k136798
2,0,0,0,0,k33953
2,0,0,0,0,k62462
2,0,0,0,0,k131012
2,0,0,0,0,k24129
2,0,0,0,0,k383288
2,0,0,0,0,k239040
2,0,0,0,0,k43304
2,0,0,0,0,k299899
2,0,0,0,0,k204678
2,0,0,0,0,k18175
2,0,0,0,0,k324319
2,0,0,0,0,k197629
2,0,0,0,0,k124851
2,0,0,0,0,k213472
2,0,0,0,0,k308860
2,0,0,0,0,k325765
2,0,0,0,0,k192922
2,0,0,0,0,k125619
2,0,0,0,0,k130845
2,0,0,0,0,k295507
2,0,0,0,0,k38341
2,0,0,0,0,k353277
2,0,0,0,0,k168707
2,0,0,0,0,k165332
2,0,0,0,0,k295425
2,0,0,0,0,k102270
2,0,0,0,0,k213921
2,0,0,0,0,k274004
2,0,0,0,0,k292576
2,0,0,0,0,k312113
2,0,0,0,0,k362264
2,0,0,0,0,k60449
2,0,0,0,0,k178418
2,0,0,0,0,k413550
2,0,0,0,0,k302021
2,0,0,0,0,k136017
2,0,0,0,0,k389478
2,0,0,0,0,k256152
2,0,0,0,0,k165408
2,0,0,0,0,k379513
2,0,0,0,0,k339925
2,0,0,0,0,k256035
2,0,0,0,0,k315080
2,0,0,0,0,k194601
2,0,0,0,0,k50152
2,0,0,0,0,k245577
2,0,0,0,0,k360777
2,0,0,0,0,k167929
2,0,0,0,0,k355974
2,0,0,0,0,k350243
2,0,0,0,0,k49239
2,0,0,0,0,k187806
2,0,0,0,0,k412827
2,0,0,0,0,k30274
2,0,0,0,0,k176799
2,0,0,0,0,k175029
2,0,0,0,0,k243585
2,0,0,0,0,k400320
2,0,0,0,0,k416726
2,0,0,0,0,k359126
2,0,0,0,0,k2475
2,0,0,0,0,k18928
2,0,0,0,0,k222769
2,0,0,0,0,k324681
2,0,0,0,0,k348736
2,0,0,0,0,k16572
2,0,0,0,0,k271560
2,0,0,0,0,k356810
2,0,0,0,0,k262391
2,0,0,0,0,k241372
2,0,0,0,0,k95229
2,0,0,0,0,k229230
2,0,0,0,0,k89407
2,0,0,0,0,k64963
2,0,0,0,0,k108523
2,0,0,0,0,k365394
2,0,0,0,0,k191994
2,0,0,0,0,k358461
2,0,0,0,0,k316197
2,0,0,0,0,k26759
2,0,0,0,0,k340450
2,0,0,0,0,k59287
2,0,0,0,0,k310615
2,0,0,0,0,k233403
2,0,0,0,0,k131899
2,0,0,0,0,k239830
2,0,0,0,0,k230080
2,0,0,0,0,k283674
2,0,0,0,0,k400869
2,0,0,0,0,k192712
2,0,0,0,0,k30654
2,0,0,0,0,k80070
2,0,0,0,0,k78326
2,0,0,0,0,k378692
2,0,0,0,0,k292043
2,0,0,0,0,k300681
2,0,0,0,0,k109268
2,0,0,0,0,k357586
2,0,0,0,0,k100440
2,0,0,0,0,k65743
2,0,0,0,0,k285265
2,0,0,0,0,k105615
2,0,0,0,0,k10589
2,0,0,0,0,k270704
2,0,0,0,0,k72269
2,0,0,0,0,k68781
2,0,0,0,0,k32497
2,0,0,0,0,k199207
2,0,0,0,0,k366246
2,0,0,0,0,k339860
2,0,0,0,0,k21350
2,0,0,0,0,k242943
2,0,0,0,0,k262015
2,0,0,0,0,k327790
2,0,0,0,0,k421722
2,0,0,0,0,k174624
2,0,0,0,0,k116596
2,0,0,0,0,k180638
2,0,0,0,0,k357593
2,0,0,0,0,k337512
2,0,0,0,0,k260737
2,0,0,0,0,k245818
2,0,0,0,0,k127221
2,0,0,0,0,k60606
2,0,0,0,0,k44793
2,0,0,0,0,k225217
2,0,0,0,0,k310356
2,0,0,0,0,k13451
2,0,0,0,0,k258734
2,0,0,0,0,k376151
2,0,0,0,0,k395573
2,0,0,0,0,k311382
2,0,0,0,0,k138291
2,0,0,0,0,k193000
2,0,0,0,0,k346859
2,0,0,0,0,k96211
2,0,0,0,0,k368735
2,0,0,0,0,k116301
2,0,0,0,0,k270385
2,0,0,0,0,k278429
2,0,0,0,0,k350771
2,0,0,0,0,k93490
2,0,0,0,0,k143406
2,0,0,0,0,k103099
2,0,0,0,0,k217736
2,0,0,0,0,k403275
2,0,0,0,0,k28072
2,0,0,0,0,k251315
2,0,0,0,0,k57005
2,0,0,0,0,k92364
2,0,0,0,0,k356273
2,0,0,0,0,k95217
2,0,0,0,0,k283665
2,0,0,0,0,k389290
2,0,0,0,0,k281369
2,0,0,0,0,k205024
2,0,0,0,0,k358215
2,0,0,0,0,k164398
2,0,0,0,0,k117800
2,0,0,0,0,k78275
2,0,0,0,0,k402597
2,0,0,0,0,k201345
2,0,0,0,0,k262783
2,0,0,0,0,k133335
2,0,0,0,0,k231501
2,0,0,0,0,k154450
2,0,0,0,0,k230416
2,0,0,0,0,k400944
2,0,0,0,0,k411726
2,0,0,0,0,k17606
2,0,0,0,0,k413079
2,0,0,0,0,k268946
2,0,0,0,0,k107524
2,0,0,0,0,k246808
2,0,0,0,0,k131137
2,0,0,0,0,k419720
2,0,0,0,0,k318578
2,0,0,0,0,k124405
2,0,0,0,0,k143492
2,0,0,0,0,k378566
2,0,0,0,0,k134367
2,0,0,0,0,k201859
2,0,0,0,0,k6092
2,0,0,0,0,k263672
2,0,0,0,0,k122066
2,0,0,0,0,k46555
2,0,0,0,0,k300936
2,0,0,0,0,k293737
2,0,0,0,0,k360296
2,0,0,0,0,k145767
2,0,0,0,0,k290396
2,0,0,0,0,k167010
2,0,0,0,0,k410033
2,0,0,0,0,k237671
2,0,0,0,0,k218179
2,0,0,0,0,k70930
2,0,0,0,0,k252127
2,0,0,0,0,k68627
2,0,0,0,0,k375534
2,0,0,0,0,k339609
2,0,0,0,0,k34904
2,0,0,0,0,k188423
2,0,0,0,0,k396331
2,0,0,0,0,k311616
2,0,0,0,0,k76972
2,0,0,0,0,k326381
2,0,0,0,0,k99807
2,0,0,0,0,k83605
2,0,0,0,0,k177313
2,0,0,0,0,k335756
2,0,0,0,0,k354718
2,0,0,0,0,k2704
2,0,0,0,0,k265490
2,0,0,0,0,k305663
2,0,0,0,0,k214550
2,0,0,0,0,k170321
2,0,0,0,0,k269706
2,0,0,0,0,k176622
2,0,0,0,0,k377278
2,0,0,0,0,k90092
2,0,0,0,0,k196403
2,0,0,0,0,k228940
2,0,0,0,0,k420143
2,0,0,0,0,k17820
2,0,0,0,0,k330461
2,0,0,0,0,k416535
2,0,0,0,0,k165022
2,0,0,0,0,k36767
2,0,0,0,0,k263042
2,0,0,0,0,k301767
2,0,0,0,0,k400150
2,0,0,0,0,k102967
2,0,0,0,0,k402737
2,0,0,0,0,k90727
2,0,0,0,0,k411988
2,0,0,0,0,k132644
2,0,0,0,0,k297218
2,0,0,0,0,k250230
2,0,0,0,0,k408837
2,0,0,0,0,k383956
2,0,0,0,0,k8451
2,0,0,0,0,k160254
2,0,0,0,0,k273767
2,0,0,0,0,k421452
2,0,0,0,0,k343079
2,0,0,0,0,k361109
2,0,0,0,0,k153705
2,0,0,0,0,k3416
2,0,0,0,0,k182373
2,0,0,0,0,k277891
2,0,0,0,0,k191071
2,0,0,0,0,k178499
2,0,0,0,0,k270459
2,0,0,0,0,k129920
2,0,0,0,0,k90154
2,0,0,0,0,k130440
2,0,0,0,0,k211581
2,0,0,0,0,k146787
2,0,0,0,0,k240495
2,0,0,0,0,k337637
2,0,0,0,0,k359598
2,0,0,0,0,k227987
2,0,0,0,0,k7006
2,0,0,0,0,k188339
2,0,0,0,0,k89627
2,0,0,0,0,k190923
2,0,0,0,0,k117173
2,0,0,0,0,k134854
2,0,0,0,0,k131224
2,0,0,0,0,k304653
2,0,0,0,0,k194729
2,0,0,0,0,k99576
2,0,0,0,0,k301206
2,0,0,0,0,k111134
2,0,0,0,0,k127365
2,0,0,0,0,k412633
2,0,0,0,0,k162832
2,0,0,0,0,k50051
2,0,0,0,0,k220219
2,0,0,0,0,k180535
2,0,0,0,0,k66010
2,0,0,0,0,k95478
2,0,0,0,0,k377097
2,0,0,0,0,k5342
2,0,0,0,0,k371107
2,0,0,0,0,k312187
2,0,0,0,0,k5223
2,0,0,0,0,k49351
2,0,0,0,0,k62108
2,0,0,0,0,k183457
2,0,0,0,0,k80058
2,0,0,0,0,k91684
2,0,0,0,0,k180189
2,0,0,0,0,k198730
2,0,0,0,0,k55600
2,0,0,0,0,k258979
2,0,0,0,0,k283539
2,0,0,0,0,k396887
2,0,0,0,0,k361160
2,0,0,0,0,k36083
2,0,0,0,0,k206137
2,0,0,0,0,k6715
2,0,0,0,0,k379619
2,0,0,0,0,k180188
2,0,0,0,0,k247845
2,0,0,0,0,k408009
2,0,0,0,0,k92968
2,0,0,0,0,k277195
2,0,0,0,0,k415744
2,0,0,0,0,k348348
2,0,0,0,0,k230813
2,0,0,0,0,k387505
2,0,0,0,0,k42484
2,0,0,0,0,k236347
2,0,0,0,0,k174189
2,0,0,0,0,k188726
2,0,0,0,0,k147567
2,0,0,0,0,k54268
2,0,0,0,0,k198206
2,0,0,0,0,k363107
2,0,0,0,0,k111757
2,0,0,0,0,k51438
2,0,0,0,0,k121354
2,0,0,0,0,k393805
2,0,0,0,0,k314454
2,0,0,0,0,k423312
2,0,0,0,0,k123398
2,0,0,0,0,k318786
2,0,0,0,0,k232311
2,0,0,0,0,k408603
2,0,0,0,0,k185509
2,0,0,0,0,k109067
2,0,0,0,0,k10401
2,0,0,0,0,k248835
2,0,0,0,0,k211606
2,0,0,0,0,k19067
2,0,0,0,0,k264240
2,0,0,0,0,k100382
2,0,0,0,0,k111918
2,0,0,0,0,k256758
2,0,0,0,0,k219287
2,0,0,0,0,k291269
2,0,0,0,0,k371046
2,0,0,0,0,k227314
2,0,0,0,0,k24870
2,0,0,0,0,k186352
2,0,0,0,0,k217911
2,0,0,0,0,k49235
2,0,0,0,0,k1329
2,0,0,0,0,k43917
2,0,0,0,0,k351893
2,0,0,0,0,k387939
2,0,0,0,0,k197093
2,0,0,0,0,k325535
2,0,0,0,0,k104915
2,0,0,0,0,k39445
2,0,0,0,0,k235773
2,0,0,0,0,k76172
2,0,0,0,0,k16818
2,0,0,0,0,k257530
2,0,0,0,0,k412774
2,0,0,0,0,k297973
2,0,0,0,0,k382198
2,0,0,0,0,k336888
2,0,0,0,0,k261193
2,0,0,0,0,k166628
2,0,0,0,0,k30316
2,0,0,0,0,k147147
2,0,0,0,0,k147944
2,0,0,0,0,k276166
2,0,0,0,0,k45408
2,0,0,0,0,k243150
2,0,0,0,0,k96235
2,0,0,0,0,k369439
2,0,0,0,0,k162318
2,0,0,0,0,k367460
2,0,0,0,0,k139525
2,0,0,0,0,k149445
2,0,0,0,0,k361061
2,0,0,0,0,k222193
2,0,0,0,0,k216029
2,0,0,0,0,k56834
2,0,0,0,0,k413742
2,0,0,0,0,k373303
2,0,0,0,0,k204266
2,0,0,0,0,k359832
2,0,0,0,0,k80019
2,0,0,0,0,k276815
2,0,0,0,0,k342567
2,0,0,0,0,k339831
2,0,0,0,0,k259265
2,0,0,0,0,k187127
2,0,0,0,0,k258625
2,0,0,0,0,k325462
2,0,0,0,0,k269609
2,0,0,0,0,k122135
2,0,0,0,0,k114121
2,0,0,0,0,k365782
2,0,0,0,0,k257492
2,0,0,0,0,k359574
2,0,0,0,0,k129098
2,0,0,0,0,k222756
2,0,0,0,0,k401335
2,0,0,0,0,k129308
2,0,0,0,0,k5632
2,0,0,0,0,k234453
2,0,0,0,0,k294821
2,0,0,0,0,k126849
