Key_0_0,Soil_Type8,Soil_Type25,Hillshade_3pm,Soil_Type7,Key_1_1
k152018,0,0,116.0,0,k80501
k284109,0,0,129.0,0,k373930
k154487,0,0,164.0,0,k310953
k332769,0,0,160.0,0,k5540
k99121,0,0,139.0,0,k76748
k31184,0,0,153.0,0,k303110
k12727,0,0,154.0,0,k159795
k126194,0,0,113.0,0,k93348
k225191,0,0,108.0,0,k121262
k223863,0,0,93.0,0,k179598
k176554,0,0,107.0,0,k45115
k316452,0,0,114.0,0,k111302
k57235,0,0,128.0,0,k58728
k243334,0,0,97.0,0,k349829
k10969,0,0,73.0,0,k136589
k92409,0,0,104.0,0,k386440
k270598,0,0,106.0,0,k167436
k53591,0,0,136.0,0,k300033
k62459,0,0,163.0,0,k194973
k289499,0,0,176.0,0,k96131
k120809,0,0,194.0,0,k84817
k305024,0,0,203.0,0,k338627
k213285,0,0,148.0,0,k241782
k155820,0,0,158.0,0,k94657
k282093,0,0,153.0,0,k275265
k396351,0,0,135.0,0,k347738
k26212,0,0,121.0,0,k382049
k176112,0,0,154.0,0,k123461
k214397,0,0,147.0,0,k5970
k66349,0,0,135.0,0,k228593
k237060,0,0,127.0,0,k192009
k178576,0,0,133.0,0,k72383
k70286,0,0,134.0,0,k422846
k82872,0,0,121.0,0,k209423
k233081,0,0,111.0,0,k219641
k407776,0,0,115.0,0,k144650
k149403,0,0,148.0,0,k29162
k151767,0,0,153.0,0,k93153
k268425,0,0,156.0,0,k166654
k406461,0,0,157.0,0,k10252
k150119,0,0,131.0,0,k128261
k52405,0,0,127.0,0,k55868
k319295,0,0,146.0,0,k17624
k143607,0,0,166.0,0,k292786
k408212,0,0,178.0,0,k304221
k34162,0,0,154.0,0,k122953
k269542,0,0,165.0,0,k47371
k406617,0,0,152.0,0,k241604
k131351,0,0,154.0,0,k194976
k60105,0,0,156.0,0,k324477
k104358,0,0,164.0,0,k208258
k16049,0,0,163.0,0,k310662
k114351,0,0,176.0,0,k226847
k222651,0,0,168.0,0,k23650
k229263,0,0,174.0,0,k209580
k188632,0,0,168.0,0,k394983
k279187,0,0,153.0,0,k23311
k128391,0,0,160.0,0,k246995
k2345,0,0,150.0,0,k133050
k201047,0,0,155.0,0,k33909
k266995,0,0,144.0,0,k310899
k103085,0,0,147.0,0,k390158
k393950,0,0,154.0,0,k56944
k414172,0,0,145.0,0,k92119
k237438,0,0,140.0,0,k147443
k14005,0,0,117.0,0,k378262
k325784,0,0,112.0,0,k1516
k168797,0,0,97.0,0,k173351
k293,0,0,90.0,0,k65228
k240252,0,0,91.0,0,k78554
k15939,0,0,98.0,0,k60677
k44464,0,0,112.0,0,k261217
k141917,0,0,115.0,0,k101754
k98762,0,0,118.0,0,k10342
k183818,0,0,107.0,0,k262701
k184916,0,0,93.0,0,k236324
k50192,0,0,107.0,0,k84334
k253348,0,0,100.0,0,k108342
k160487,0,0,114.0,0,k173846
k10438,0,0,139.0,0,k393162
k127844,0,0,160.0,0,k301885
k335443,0,0,189.0,0,k232776
k121207,0,0,204.0,0,k5198
k153550,0,0,203.0,0,k350961
k253661,0,0,169.0,0,k53889
k114329,0,0,144.0,0,k118827
k132560,0,0,145.0,0,k158969
k188718,0,0,158.0,0,k26134
k316447,0,0,145.0,0,k401513
k21911,0,0,124.0,0,k133790
k227813,0,0,126.0,0,k43695
k306869,0,0,134.0,0,k350642
k69527,0,0,123.0,0,k106648
k292845,0,0,116.0,0,k159882
k84768,0,0,118.0,0,k389533
k256138,0,0,133.0,0,k260059
k405814,0,0,159.0,0,k2497
k388938,0,0,154.0,0,k136680
k91734,0,0,157.0,0,k54717
k332645,0,0,151.0,0,k211031
k307476,0,0,116.0,0,k111265
k31380,0,0,116.0,0,k150436
k417928,0,0,143.0,0,k100454
k276797,0,0,168.0,0,k401979
k288124,0,0,181.0,0,k151029
k227950,0,0,165.0,0,k102053
k193676,0,0,167.0,0,k38073
k270264,0,0,158.0,0,k263903
k127891,0,0,163.0,0,k56404
k196093,0,0,160.0,0,k415309
k226737,0,0,158.0,0,k26465
k182085,0,0,158.0,0,k409019
k137405,0,0,170.0,0,k118334
k168838,0,0,184.0,0,k93162
k85588,0,0,171.0,0,k58561
k280033,0,0,166.0,0,k387796
k132845,0,0,161.0,0,k37995
k383469,0,0,156.0,0,k114021
k281456,0,0,164.0,0,k396885
k43313,0,0,153.0,0,k279644
k58719,0,0,155.0,0,k383923
k262144,0,0,144.0,0,k294831
k188686,0,0,150.0,0,k291188
k158407,0,0,150.0,0,k40244
k152925,0,0,145.0,0,k296664
k306641,0,0,148.0,0,k117761
k117003,0,0,137.0,0,k42026
k132708,0,0,112.0,0,k181687
k177501,0,0,103.0,0,k160654
k77598,0,0,96.0,0,k240779
k118867,0,0,92.0,0,k210634
k17576,0,0,96.0,0,k146854
k140594,0,0,113.0,0,k396815
k89165,0,0,118.0,0,k368638
k268395,0,0,114.0,0,k411637
k102859,0,0,114.0,0,k260444
k352429,0,0,105.0,0,k50202
k58323,0,0,110.0,0,k286557
k110926,0,0,118.0,0,k388678
k44883,0,0,108.0,0,k241094
k363148,0,0,130.0,0,k93739
k61602,0,0,144.0,0,k319925
k350784,0,0,176.0,0,k104978
k147628,0,0,200.0,0,k6786
k103738,0,0,201.0,0,k121833
k345330,0,0,190.0,0,k104060
k311667,0,0,135.0,0,k112721
k285779,0,0,143.0,0,k244222
k328003,0,0,161.0,0,k194310
k192956,0,0,152.0,0,k292402
k320654,0,0,128.0,0,k214914
k96601,0,0,120.0,0,k49390
k56765,0,0,129.0,0,k204062
k13255,0,0,120.0,0,k90515
k4816,0,0,107.0,0,k415757
k405866,0,0,121.0,0,k92223
k263721,0,0,147.0,0,k4366
k39615,0,0,159.0,0,k82157
k162322,0,0,156.0,0,k352431
k292874,0,0,161.0,0,k63256
k75,0,0,147.0,0,k305200
k33256,0,0,113.0,0,k19352
k276600,0,0,112.0,0,k136436
k369335,0,0,146.0,0,k327215
k53563,0,0,173.0,0,k417532
k399965,0,0,179.0,0,k310885
k313086,0,0,175.0,0,k329868
k71527,0,0,164.0,0,k313046
k227982,0,0,161.0,0,k813
k171524,0,0,166.0,0,k360326
k277284,0,0,159.0,0,k28076
k183135,0,0,160.0,0,k86477
k225165,0,0,159.0,0,k419635
k356847,0,0,175.0,0,k192406
k284176,0,0,195.0,0,k391367
k52532,0,0,172.0,0,k192908
k269010,0,0,154.0,0,k357513
k49418,0,0,157.0,0,k77982
k39511,0,0,156.0,0,k320422
k16804,0,0,129.0,0,k337834
k321204,0,0,137.0,0,k320252
k119433,0,0,146.0,0,k308195
k388458,0,0,151.0,0,k195299
k175574,0,0,145.0,0,k232638
k392841,0,0,151.0,0,k126894
k224258,0,0,142.0,0,k409877
k357993,0,0,132.0,0,k228188
k154156,0,0,110.0,0,k158035
k11319,0,0,104.0,0,k306129
k186738,0,0,96.0,0,k17237
k173323,0,0,97.0,0,k244240
k118973,0,0,110.0,0,k184946
k64303,0,0,119.0,0,k253943
k337352,0,0,116.0,0,k23063
k144126,0,0,109.0,0,k407857
k186306,0,0,103.0,0,k400167
k259381,0,0,108.0,0,k220823
k114307,0,0,112.0,0,k121037
k292556,0,0,101.0,0,k91274
k174777,0,0,98.0,0,k168402
k40710,0,0,99.0,0,k216740
k86395,0,0,95.0,0,k136250
k375630,0,0,111.0,0,k252502
k237150,0,0,134.0,0,k96651
k123363,0,0,139.0,0,k108833
k112533,0,0,160.0,0,k112249
k260607,0,0,192.0,0,k57529
k8600,0,0,196.0,0,k229411
k261162,0,0,187.0,0,k36728
k104375,0,0,162.0,0,k351498
k12071,0,0,141.0,0,k234898
k134510,0,0,138.0,0,k410630
k392052,0,0,142.0,0,k297805
k183925,0,0,156.0,0,k347939
k141428,0,0,160.0,0,k160260
k352453,0,0,142.0,0,k87370
k219328,0,0,116.0,0,k71948
k18523,0,0,116.0,0,k119393
k314617,0,0,119.0,0,k54316
k287816,0,0,110.0,0,k201770
k89987,0,0,120.0,0,k301120
k116699,0,0,147.0,0,k83093
k409233,0,0,155.0,0,k174283
k51721,0,0,158.0,0,k8967
k267115,0,0,160.0,0,k235835
k174479,0,0,138.0,0,k262182
k61556,0,0,114.0,0,k300446
k422897,0,0,123.0,0,k348445
k83707,0,0,154.0,0,k372448
k241100,0,0,171.0,0,k399893
k410640,0,0,185.0,0,k57339
k313497,0,0,175.0,0,k26275
k226005,0,0,162.0,0,k6060
k277,0,0,162.0,0,k102341
k395083,0,0,164.0,0,k198948
k192461,0,0,159.0,0,k22211
k238177,0,0,169.0,0,k336866
k44401,0,0,166.0,0,k255269
k401512,0,0,176.0,0,k55303
k266832,0,0,195.0,0,k77889
k408679,0,0,166.0,0,k169606
k132420,0,0,157.0,0,k239628
k176937,0,0,166.0,0,k346143
k207249,0,0,112.0,0,k291053
k410825,0,0,122.0,0,k406772
k114314,0,0,125.0,0,k45553
k174804,0,0,142.0,0,k366217
k304258,0,0,148.0,0,k148456
k366949,0,0,138.0,0,k45767
k40165,0,0,146.0,0,k90752
k181116,0,0,143.0,0,k337379
k400602,0,0,131.0,0,k278829
k203525,0,0,121.0,0,k28270
k75338,0,0,114.0,0,k30940
k22538,0,0,109.0,0,k229577
k322527,0,0,96.0,0,k11175
k185531,0,0,95.0,0,k195707
k76811,0,0,114.0,0,k36043
k372495,0,0,114.0,0,k418185
k358979,0,0,104.0,0,k270565
k367757,0,0,101.0,0,k392063
k101872,0,0,108.0,0,k197109
k311934,0,0,106.0,0,k402700
k65193,0,0,99.0,0,k126594
k36573,0,0,100.0,0,k307935
k235698,0,0,101.0,0,k70268
k395455,0,0,99.0,0,k29622
k418258,0,0,113.0,0,k366774
k279021,0,0,141.0,0,k93844
k178783,0,0,146.0,0,k152506
k359298,0,0,147.0,0,k196789
k211053,0,0,174.0,0,k3424
k283301,0,0,187.0,0,k49232
k227421,0,0,183.0,0,k250409
k312989,0,0,164.0,0,k66636
k303653,0,0,142.0,0,k270685
k8405,0,0,161.0,0,k101604
k11725,0,0,145.0,0,k6827
k415951,0,0,148.0,0,k156569
k251073,0,0,141.0,0,k127567
k211117,0,0,145.0,0,k44007
k3788,0,0,158.0,0,k29169
k414974,0,0,150.0,0,k104411
k256509,0,0,122.0,0,k149486
k313556,0,0,104.0,0,k309222
k305053,0,0,112.0,0,k205861
k164702,0,0,119.0,0,k148400
k7151,0,0,121.0,0,k62394
k16814,0,0,140.0,0,k187162
k421588,0,0,155.0,0,k375049
k147926,0,0,164.0,0,k410044
k58452,0,0,161.0,0,k315208
k356471,0,0,129.0,0,k129669
k19834,0,0,113.0,0,k172888
k68175,0,0,137.0,0,k172569
k392565,0,0,164.0,0,k385159
k365926,0,0,166.0,0,k280644
k49534,0,0,167.0,0,k100082
k80988,0,0,185.0,0,k20394
k269597,0,0,171.0,0,k142998
k65583,0,0,161.0,0,k281386
k174020,0,0,161.0,0,k7250
k134564,0,0,159.0,0,k41146
k418520,0,0,161.0,0,k353570
k74374,0,0,175.0,0,k18459
k336606,0,0,171.0,0,k369573
k52101,0,0,176.0,0,k168474
k66961,0,0,188.0,0,k188419
k231655,0,0,164.0,0,k78910
k227685,0,0,171.0,0,k109062
k353418,0,0,174.0,0,k416959
k1516,0,0,99.0,0,k292173
k108487,0,0,98.0,0,k245660
k32385,0,0,108.0,0,k113156
k272936,0,0,115.0,0,k278121
k272153,0,0,115.0,0,k17322
k183737,0,0,133.0,0,k232473
k90366,0,0,141.0,0,k60321
k195231,0,0,131.0,0,k264161
k79036,0,0,139.0,0,k90612
k146552,0,0,142.0,0,k6246
k366392,0,0,136.0,0,k252866
k303939,0,0,128.0,0,k213153
k290371,0,0,133.0,0,k120707
k399869,0,0,146.0,0,k99849
k270121,0,0,141.0,0,k95214
k178690,0,0,107.0,0,k340791
k241086,0,0,91.0,0,k272095
k244585,0,0,90.0,0,k377753
k264260,0,0,100.0,0,k310692
k289642,0,0,109.0,0,k165184
k202437,0,0,114.0,0,k409769
k122187,0,0,106.0,0,k832
k20593,0,0,110.0,0,k354891
k151669,0,0,104.0,0,k222804
k234662,0,0,99.0,0,k267521
k238597,0,0,103.0,0,k193763
k323644,0,0,103.0,0,k141240
k297187,0,0,108.0,0,k402363
k102720,0,0,122.0,0,k44383
k51202,0,0,153.0,0,k219687
k75026,0,0,160.0,0,k231610
k288150,0,0,135.0,0,k291258
k140313,0,0,141.0,0,k190668
k268645,0,0,168.0,0,k284427
k255512,0,0,175.0,0,k4618
k241440,0,0,159.0,0,k368914
k103743,0,0,145.0,0,k201754
k221871,0,0,164.0,0,k63882
k117530,0,0,164.0,0,k418906
k349960,0,0,154.0,0,k355099
k35333,0,0,155.0,0,k300257
k23591,0,0,141.0,0,k383562
k276337,0,0,141.0,0,k56887
k303874,0,0,141.0,0,k231384
k14448,0,0,126.0,0,k132880
k380029,0,0,108.0,0,k91625
k188944,0,0,106.0,0,k102697
k348000,0,0,121.0,0,k20728
k58336,0,0,122.0,0,k101267
k2004,0,0,136.0,0,k285485
k222081,0,0,157.0,0,k45461
k62340,0,0,165.0,0,k63257
k342089,0,0,154.0,0,k166074
k260331,0,0,126.0,0,k266042
k60490,0,0,122.0,0,k193228
k47264,0,0,146.0,0,k57793
k190892,0,0,170.0,0,k244836
k261250,0,0,165.0,0,k74035
k126113,0,0,163.0,0,k241912
k154466,0,0,157.0,0,k171674
k369757,0,0,175.0,0,k255691
k72946,0,0,163.0,0,k112032
k58427,0,0,156.0,0,k345791
k92246,0,0,158.0,0,k281617
k56510,0,0,158.0,0,k182425
k234217,0,0,162.0,0,k95775
k8930,0,0,179.0,0,k337962
k132504,0,0,174.0,0,k298128
k393312,0,0,175.0,0,k377158
k398802,0,0,186.0,0,k149226
k230227,0,0,173.0,0,k176396
k269106,0,0,183.0,0,k417280
k215648,0,0,172.0,0,k301180
k145667,0,0,156.0,0,k88495
k73187,0,0,168.0,0,k16696
k382927,0,0,104.0,0,k287742
k131833,0,0,98.0,0,k218971
k332977,0,0,107.0,0,k371916
k236389,0,0,111.0,0,k386078
k354974,0,0,109.0,0,k124510
k338705,0,0,121.0,0,k252301
k383808,0,0,130.0,0,k208174
k187063,0,0,130.0,0,k255989
k330596,0,0,133.0,0,k162457
k55608,0,0,141.0,0,k54550
k21718,0,0,148.0,0,k220121
k50475,0,0,141.0,0,k321462
k407037,0,0,140.0,0,k36415
k212433,0,0,140.0,0,k206605
k340228,0,0,141.0,0,k139271
k240727,0,0,140.0,0,k268650
k301577,0,0,127.0,0,k280190
k107880,0,0,88.0,0,k93754
k273557,0,0,88.0,0,k355101
k350859,0,0,96.0,0,k234835
k327516,0,0,107.0,0,k110487
k35920,0,0,114.0,0,k30770
k299787,0,0,112.0,0,k31575
k233066,0,0,109.0,0,k36874
k190583,0,0,115.0,0,k309541
k281249,0,0,107.0,0,k270580
k325196,0,0,99.0,0,k285027
k240479,0,0,105.0,0,k166569
k402065,0,0,106.0,0,k399996
k358612,0,0,119.0,0,k23394
k48436,0,0,138.0,0,k145115
k255497,0,0,163.0,0,k270585
k284917,0,0,167.0,0,k188710
k46082,0,0,127.0,0,k129531
k367191,0,0,107.0,0,k233757
k314456,0,0,133.0,0,k125220
k302561,0,0,154.0,0,k261210
k377045,0,0,147.0,0,k93514
k409399,0,0,144.0,0,k202878
k202590,0,0,135.0,0,k273287
k300793,0,0,166.0,0,k374745
k313447,0,0,159.0,0,k351125
k49601,0,0,166.0,0,k233966
k255432,0,0,165.0,0,k370478
k154999,0,0,162.0,0,k98205
k366891,0,0,145.0,0,k370662
k238259,0,0,142.0,0,k299113
k248881,0,0,144.0,0,k165497
k83637,0,0,118.0,0,k73854
k368247,0,0,104.0,0,k116404
k352231,0,0,124.0,0,k223359
k351491,0,0,140.0,0,k419819
k56757,0,0,159.0,0,k209036
k330062,0,0,160.0,0,k1276
k73683,0,0,138.0,0,k298423
k317931,0,0,124.0,0,k105799
k180223,0,0,137.0,0,k226197
k285150,0,0,157.0,0,k172171
k31898,0,0,174.0,0,k12591
k380350,0,0,166.0,0,k81069
k286585,0,0,156.0,0,k283845
k114916,0,0,149.0,0,k69273
k255805,0,0,168.0,0,k315930
k145834,0,0,153.0,0,k287223
k182992,0,0,148.0,0,k242249
k337152,0,0,154.0,0,k311260
k206609,0,0,158.0,0,k85890
k200701,0,0,168.0,0,k219863
k36279,0,0,187.0,0,k13113
k244322,0,0,176.0,0,k114037
k298856,0,0,174.0,0,k322360
k306290,0,0,189.0,0,k215235
k176425,0,0,178.0,0,k385259
k299412,0,0,183.0,0,k5589
k259949,0,0,169.0,0,k120146
k407117,0,0,156.0,0,k14664
k127394,0,0,176.0,0,k325680
k369373,0,0,164.0,0,k224514
k5608,0,0,106.0,0,k10969
k145079,0,0,105.0,0,k119806
k149049,0,0,113.0,0,k214572
k111990,0,0,113.0,0,k254646
k398100,0,0,112.0,0,k198212
k350818,0,0,117.0,0,k302816
k272761,0,0,123.0,0,k169805
k206052,0,0,129.0,0,k322078
k202372,0,0,131.0,0,k408155
k101407,0,0,159.0,0,k379467
k137416,0,0,149.0,0,k151327
k107792,0,0,132.0,0,k291495
k287166,0,0,126.0,0,k158573
k104081,0,0,134.0,0,k150163
k59053,0,0,138.0,0,k345127
k232930,0,0,128.0,0,k284067
k401696,0,0,119.0,0,k246113
k48204,0,0,119.0,0,k21749
k29251,0,0,92.0,0,k183403
k15717,0,0,90.0,0,k33834
k423565,0,0,98.0,0,k221982
k149228,0,0,110.0,0,k266734
k58342,0,0,113.0,0,k257101
k263999,0,0,116.0,0,k176106
k397500,0,0,121.0,0,k385937
k81891,0,0,124.0,0,k93307
k52353,0,0,91.0,0,k381507
k169888,0,0,98.0,0,k273215
k296852,0,0,121.0,0,k390148
k148640,0,0,130.0,0,k414716
k356985,0,0,141.0,0,k382766
k326735,0,0,143.0,0,k74067
k293525,0,0,167.0,0,k195117
k275706,0,0,163.0,0,k344969
k259146,0,0,153.0,0,k48589
k223554,0,0,166.0,0,k340525
k320762,0,0,173.0,0,k280687
k4734,0,0,166.0,0,k293923
k423543,0,0,152.0,0,k224446
k85318,0,0,108.0,0,k283468
k85714,0,0,117.0,0,k39414
k338398,0,0,129.0,0,k312523
k405491,0,0,144.0,0,k23113
k36652,0,0,156.0,0,k140581
k421206,0,0,153.0,0,k279898
k1901,0,0,130.0,0,k62507
k148161,0,0,122.0,0,k78299
k103093,0,0,138.0,0,k246327
k138098,0,0,172.0,0,k312654
k53311,0,0,156.0,0,k423410
k310901,0,0,145.0,0,k48879
k414963,0,0,146.0,0,k421570
k312766,0,0,154.0,0,k166200
k238180,0,0,179.0,0,k207439
k107207,0,0,192.0,0,k399300
k114224,0,0,176.0,0,k79709
k329874,0,0,179.0,0,k374309
k97825,0,0,191.0,0,k121884
k233303,0,0,169.0,0,k293708
k161159,0,0,171.0,0,k189067
k100729,0,0,166.0,0,k415964
k60842,0,0,162.0,0,k249355
k369488,0,0,184.0,0,k74119
k190632,0,0,164.0,0,k266431
k44317,0,0,156.0,0,k402745
k204861,0,0,145.0,0,k169555
k384599,0,0,124.0,0,k97592
k104016,0,0,115.0,0,k54473
k119420,0,0,122.0,0,k146938
k144499,0,0,126.0,0,k326767
k5134,0,0,127.0,0,k158456
k264953,0,0,121.0,0,k108752
k123473,0,0,124.0,0,k400882
k358821,0,0,130.0,0,k373268
k88320,0,0,115.0,0,k266096
k91254,0,0,100.0,0,k391299
k215320,0,0,96.0,0,k264392
k327862,0,0,106.0,0,k105588
k186036,0,0,117.0,0,k12889
k335995,0,0,115.0,0,k198419
k138683,0,0,109.0,0,k217211
k198023,0,0,117.0,0,k246588
k91857,0,0,89.0,0,k162859
k78263,0,0,81.0,0,k269597
k310670,0,0,95.0,0,k96367
k332763,0,0,113.0,0,k37261
k235064,0,0,137.0,0,k302738
k313587,0,0,151.0,0,k130597
k271487,0,0,166.0,0,k302316
k35674,0,0,127.0,0,k144819
k44881,0,0,163.0,0,k161143
k384219,0,0,160.0,0,k266995
k261164,0,0,156.0,0,k58111
k48588,0,0,149.0,0,k372252
k358017,0,0,161.0,0,k293416
k380746,0,0,171.0,0,k72626
k416962,0,0,126.0,0,k29858
k308764,0,0,134.0,0,k206912
k404514,0,0,139.0,0,k361518
k70421,0,0,149.0,0,k236208
k260734,0,0,179.0,0,k333440
k62149,0,0,161.0,0,k160439
k380166,0,0,143.0,0,k304346
k103387,0,0,138.0,0,k254487
k370182,0,0,154.0,0,k221220
k170405,0,0,184.0,0,k331712
k172920,0,0,189.0,0,k261915
k199922,0,0,176.0,0,k261224
k371474,0,0,185.0,0,k57967
k23461,0,0,189.0,0,k39478
k163901,0,0,161.0,0,k55887
k300493,0,0,165.0,0,k181928
k111900,0,0,169.0,0,k134264
k179890,0,0,173.0,0,k404440
k40778,0,0,187.0,0,k405609
k161131,0,0,159.0,0,k53830
k58208,0,0,137.0,0,k69233
k323592,0,0,122.0,0,k128250
k126224,0,0,110.0,0,k405021
k321056,0,0,107.0,0,k156266
k106904,0,0,108.0,0,k288151
k94175,0,0,116.0,0,k561
k113873,0,0,116.0,0,k38833
k109914,0,0,125.0,0,k327298
k116911,0,0,128.0,0,k230633
k186520,0,0,117.0,0,k395629
k228928,0,0,111.0,0,k34659
k12860,0,0,105.0,0,k373540
k111057,0,0,114.0,0,k338406
k98257,0,0,124.0,0,k142370
k335950,0,0,122.0,0,k193685
k70813,0,0,89.0,0,k51603
k416695,0,0,80.0,0,k76669
k63914,0,0,88.0,0,k34955
k417514,0,0,103.0,0,k147513
k332714,0,0,131.0,0,k125159
k235990,0,0,152.0,0,k126585
k24616,0,0,168.0,0,k293191
k942,0,0,176.0,0,k96697
k251451,0,0,130.0,0,k13919
k84741,0,0,136.0,0,k92933
k165926,0,0,141.0,0,k357924
k420918,0,0,134.0,0,k339017
k336862,0,0,124.0,0,k12678
k52215,0,0,130.0,0,k17326
k327344,0,0,145.0,0,k97063
k283982,0,0,144.0,0,k155751
k300817,0,0,159.0,0,k173908
k385032,0,0,166.0,0,k415700
k227589,0,0,167.0,0,k46866
k101667,0,0,158.0,0,k11242
k142845,0,0,153.0,0,k14684
k412769,0,0,148.0,0,k337501
k74920,0,0,154.0,0,k31258
k304696,0,0,178.0,0,k288404
k99967,0,0,156.0,0,k189237
k118218,0,0,138.0,0,k177063
k280453,0,0,134.0,0,k232518
k340646,0,0,156.0,0,k311555
k154779,0,0,185.0,0,k189931
k282274,0,0,189.0,0,k365030
k341522,0,0,180.0,0,k8168
k38562,0,0,184.0,0,k375724
k218059,0,0,187.0,0,k386109
k11827,0,0,118.0,0,k415182
k379752,0,0,106.0,0,k85651
k198517,0,0,96.0,0,k392918
k393787,0,0,95.0,0,k258168
k388567,0,0,101.0,0,k171981
k403210,0,0,107.0,0,k196247
k369788,0,0,119.0,0,k390035
k18197,0,0,122.0,0,k382919
k377391,0,0,120.0,0,k367718
k398419,0,0,118.0,0,k354498
k230231,0,0,114.0,0,k275174
k242293,0,0,121.0,0,k159952
k11006,0,0,131.0,0,k98598
k76220,0,0,84.0,0,k334533
k361805,0,0,90.0,0,k311458
k352896,0,0,97.0,0,k103235
k313024,0,0,123.0,0,k256176
k236968,0,0,143.0,0,k394196
k222414,0,0,159.0,0,k103119
k297017,0,0,171.0,0,k15839
k5474,0,0,172.0,0,k248308
k192105,0,0,168.0,0,k230510
k56123,0,0,134.0,0,k111383
k288842,0,0,141.0,0,k6565
k81204,0,0,140.0,0,k301044
k69800,0,0,151.0,0,k48072
k218906,0,0,154.0,0,k46197
k275201,0,0,151.0,0,k8837
k407079,0,0,155.0,0,k87732
k354563,0,0,150.0,0,k421263
k1624,0,0,132.0,0,k7283
k31414,0,0,140.0,0,k419402
k242964,0,0,161.0,0,k52530
k423324,0,0,156.0,0,k412367
k44980,0,0,164.0,0,k94773
k391442,0,0,171.0,0,k281029
k195175,0,0,175.0,0,k266263
k31689,0,0,174.0,0,k210225
k22501,0,0,168.0,0,k281548
k102887,0,0,159.0,0,k35092
k409306,0,0,147.0,0,k34556
k139366,0,0,136.0,0,k249091
k139704,0,0,137.0,0,k70409
k51628,0,0,159.0,0,k300767
k259355,0,0,184.0,0,k137
k327690,0,0,192.0,0,k155297
k340435,0,0,185.0,0,k172200
k361496,0,0,112.0,0,k297660
k371829,0,0,102.0,0,k377487
k366336,0,0,103.0,0,k216209
k75784,0,0,113.0,0,k388645
k370843,0,0,123.0,0,k159266
k271480,0,0,127.0,0,k103958
k136343,0,0,120.0,0,k257997
k258492,0,0,119.0,0,k330762
k125892,0,0,127.0,0,k56764
k399058,0,0,96.0,0,k242024
k248774,0,0,118.0,0,k18851
k81123,0,0,137.0,0,k128588
k173944,0,0,151.0,0,k112089
k295102,0,0,160.0,0,k182284
k282708,0,0,162.0,0,k76804
k219374,0,0,158.0,0,k387273
k287782,0,0,139.0,0,k207372
k30342,0,0,144.0,0,k113502
k213714,0,0,132.0,0,k153424
k26531,0,0,142.0,0,k217325
k31417,0,0,139.0,0,k262925
k339444,0,0,125.0,0,k197345
k368652,0,0,114.0,0,k406211
k51071,0,0,100.0,0,k228527
k24744,0,0,108.0,0,k392416
k347472,0,0,128.0,0,k64937
k145040,0,0,133.0,0,k384341
k141760,0,0,135.0,0,k341105
k132773,0,0,143.0,0,k66352
k366816,0,0,157.0,0,k74631
k358918,0,0,165.0,0,k47281
k30758,0,0,165.0,0,k15041
k422200,0,0,157.0,0,k263452
k336205,0,0,142.0,0,k118931
k5529,0,0,144.0,0,k244709
k262750,0,0,161.0,0,k300057
k306034,0,0,161.0,0,k118361
k407699,0,0,166.0,0,k94175
k321495,0,0,174.0,0,k400435
k42264,0,0,170.0,0,k238313
k384307,0,0,132.0,0,k186131
k89057,0,0,160.0,0,k257358
k388531,0,0,183.0,0,k114324
k37982,0,0,182.0,0,k218919
k57505,0,0,173.0,0,k91047
k204453,0,0,178.0,0,k3812
k136573,0,0,172.0,0,k308874
k158589,0,0,152.0,0,k8753
k360807,0,0,141.0,0,k218570
k371760,0,0,141.0,0,k1365
k375602,0,0,145.0,0,k27159
k236722,0,0,164.0,0,k157305
k46214,0,0,123.0,0,k93359
k15988,0,0,131.0,0,k185421
k84493,0,0,122.0,0,k258306
k27065,0,0,121.0,0,k36855
k226446,0,0,98.0,0,k46353
k315902,0,0,115.0,0,k97249
k248843,0,0,134.0,0,k193876
k341570,0,0,150.0,0,k296218
k367172,0,0,150.0,0,k304118
k218032,0,0,140.0,0,k232322
k51500,0,0,153.0,0,k98506
k110210,0,0,162.0,0,k395456
k405331,0,0,168.0,0,k73771
k411719,0,0,164.0,0,k4053
k316758,0,0,142.0,0,k98333
k8238,0,0,140.0,0,k132986
k308997,0,0,123.0,0,k300748
k237908,0,0,133.0,0,k222542
k146655,0,0,138.0,0,k129814
k362743,0,0,128.0,0,k253067
k186498,0,0,118.0,0,k68521
k241841,0,0,108.0,0,k58698
k132988,0,0,116.0,0,k51470
k263453,0,0,145.0,0,k401622
k282049,0,0,153.0,0,k123680
k245631,0,0,141.0,0,k253106
k325518,0,0,144.0,0,k36123
k100116,0,0,157.0,0,k149410
k257489,0,0,165.0,0,k337305
k189615,0,0,169.0,0,k230328
k255916,0,0,166.0,0,k237302
k357470,0,0,161.0,0,k83222
k99780,0,0,154.0,0,k194530
k56939,0,0,146.0,0,k227147
k148449,0,0,153.0,0,k247067
k65238,0,0,163.0,0,k73777
k302224,0,0,164.0,0,k43301
k353334,0,0,167.0,0,k29753
k235376,0,0,169.0,0,k218200
k312380,0,0,126.0,0,k25927
k188918,0,0,152.0,0,k54454
k137011,0,0,189.0,0,k7218
k12639,0,0,182.0,0,k149684
k387447,0,0,168.0,0,k161245
k387946,0,0,179.0,0,k322363
k196630,0,0,183.0,0,k190071
k324526,0,0,158.0,0,k387693
k304944,0,0,143.0,0,k10924
