Key_2_4,ParticleID_14,ParticleID_20,ParticleID_25
k811,3.80394,-0.185319,-0.0861054
k54134,5.57619,0.790905,0.222344
k32138,2.11923,0.990794,0.877108
k20515,1.79384,0.828708,0.734214
k69552,2.36407,1.74747,0.531456
k63063,1.94538,0.6141979999999999,0.0235725
k68495,2.9504,0.395959,0.306675
k29203,2.63083,0.219639,0.231159
k5103,1.6709900000000002,-2.99853,-2.49329
k70027,2.00824,1.70426,0.315121
k28783,4.084890000000001,0.692441,0.210506
k29178,4.67632,0.0818694,0.0280465
k33389,4.35465,0.4349909999999999,0.20263
k39310,3.8766,0.387077,0.160963
k66335,2.06735,1.1922700000000002,0.317264
k29789,2.74246,1.23092,0.511123
k62962,1.73302,-0.731441,-0.0360028
k43601,2.7984,-0.0709542,0.262374
k51618,3.13524,0.627976,0.0734843
k29699,1.87111,0.354375,-0.100794
k44154,2.52341,1.27969,1.43182
k65839,4.973730000000001,-0.227332,0.0139842
k51108,2.57859,1.45253,0.540009
k59415,2.64123,-0.4862689999999999,0.146547
k30397,1.80957,-1.32778,-1.29343
k46513,2.95602,0.90087,0.223644
k39859,2.72616,1.1742,0.5148020000000001
k24776,4.599880000000001,-1.3823299999999998,-0.315282
k56140,2.07438,0.79947,0.472156
k29175,2.53911,1.0783,-0.0348638
k67231,1.6473400000000002,1.5027700000000002,0.553286
k15671,2.72934,0.765304,0.353031
k45436,3.04096,-0.917271,-0.36021
k62061,4.60426,-1.84927,0.1421059999999999
k53572,1.8458,0.897807,-0.265139
k38721,4.18195,0.5545859999999999,-0.934197
k46080,2.12658,0.5333640000000001,0.523529
k25692,1.91442,0.6509199999999999,0.0843923999999999
k58895,5.0174,-0.52981,0.0832572
k22524,2.00695,0.815615,0.0729332
k61109,1.85739,0.694351,0.0758366
k53659,2.54579,0.468889,0.0475759
k49047,4.73377,0.184572,0.160634
k59865,3.92031,0.395268,0.169511
k20041,2.37622,0.8355090000000001,0.455484
k19055,2.45744,1.5913700000000002,0.549172
k36763,2.20146,0.190155,-0.0420459
k59426,3.25802,0.414206,0.549668
k8783,2.76515,-0.000280759,-0.0715182
k58975,1.59761,1.53418,0.358981
k50933,3.35667,1.00318,0.210919
k32423,2.13444,1.3674,0.483245
k33505,2.79982,-1.10479,-1.17402
k36998,2.02983,0.987696,1.50062
k50040,2.12699,0.546845,0.3477099999999999
k48827,2.2579700000000003,-2.37996,-0.0274286
k70263,1.93909,2.03047,0.888438
k57025,2.80044,0.4138989999999999,0.505584
k29716,1.69152,2.3516,0.529239
k17765,2.04056,1.39607,0.541916
k32810,2.07277,0.630787,0.0978351
k4420,2.75979,0.578651,0.0691219
k10645,2.33226,-0.0960931,-0.079653
k51457,3.20997,0.224496,0.364618
k41242,1.89395,-0.0593568,-1.65802
k35380,3.24549,0.124551,0.422663
k1249,1.45229,1.80732,0.8603770000000001
k41747,1.71368,0.739308,0.242338
k44395,1.6813599999999995,1.12705,0.30779
k62461,2.2173700000000003,1.44203,0.355038
k52444,3.6297,1.29161,0.344855
k16384,2.21796,-1.58494,-1.48636
k64077,6.34644,-0.16893,0.130182
k53786,1.9345,1.11654,0.1005799999999999
k50569,2.90771,1.12191,0.208101
k46023,2.01074,-0.342579,-1.60461
k71643,3.26821,1.86757,0.975596
k27797,3.4250300000000005,0.2176969999999999,0.109345
k14609,1.95483,1.24451,0.516515
k69867,3.3902400000000004,0.0387866,0.190821
k66891,2.5567900000000003,0.640962,0.0238196
k65957,6.76041,1.03321,0.221847
k31532,3.19162,0.51778,0.564455
k57023,2.07477,0.8553,-0.109303
k24186,3.04555,0.600579,0.520288
k39856,2.6499900000000003,0.112798,0.189255
k45913,1.94811,0.7220479999999999,0.56145
k41875,1.6389200000000002,1.36067,0.779834
k38067,2.3367400000000003,2.01663,0.44565
k69307,1.81645,1.54638,-0.0468332
k58282,3.06534,0.193761,-0.839133
k43453,1.86017,0.243864,-0.5373829999999999
k62056,1.84512,2.38352,0.609925
k37574,1.56124,0.877502,0.624229
k19638,2.21953,0.922137,0.142336
k61102,2.29058,1.16465,0.977526
k2832,4.08202,-0.189417,-0.0721701
k62162,1.45624,-1.18177,-0.344879
k68509,6.19548,-2.6344,-1.32341
k19376,2.26728,1.6507,0.332237
k28080,2.60298,0.414705,0.180952
k40878,1.6776,0.7990010000000001,0.518162
k70670,2.8843,0.527917,0.557845
k44128,2.49653,-0.147676,0.483362
k10048,1.77578,0.775834,0.351025
k52164,2.4843,-0.485433,-0.742028
k67479,2.3860900000000003,1.19879,0.330416
k5705,2.32398,0.626622,0.915418
k14546,2.66496,-0.848094,-0.0076985
k62246,3.75181,0.2575159999999999,0.1380019999999999
k21457,2.0483,1.25634,0.57053
k16430,2.29387,1.45915,0.530787
k27553,2.12418,1.16399,0.4245319999999999
k38644,8.09575,1.89731,0.149338
k19898,1.53189,0.577941,0.654337
k4680,2.44122,1.22293,0.343732
k29923,4.01706,1.40218,0.422933
k68861,1.73416,1.21029,0.1325319999999999
k39529,2.67881,-0.757516,-1.5984
k69850,2.75726,-0.523075,-0.259573
k38782,3.4812199999999995,-0.155772,0.181908
k31903,1.2205,1.09775,0.381755
k30556,2.6427400000000003,0.32554,0.504402
k10689,4.99055,-1.2321799999999998,0.158745
k38300,2.79674,0.796345,-0.105874
k71339,3.753530000000001,-0.0103671,0.24981
k4251,1.64717,0.141784,-0.266002
k49014,1.62425,-4.52976,-3.98636
k24026,2.39958,0.0531155999999999,0.039422
k45551,2.12902,0.922732,0.331878
k57508,2.37019,0.672859,0.296276
k48295,3.08106,0.0212832,-0.4330729999999999
k20580,2.16039,-0.7005,-1.34741
k196,2.52163,1.01257,0.597737
k35160,2.59477,0.2240239999999999,-0.4203449999999999
k47659,2.04374,0.167942,-0.517284
k13890,1.82982,1.17662,0.0187857
k24096,4.40319,1.31876,0.519242
k49353,2.1949400000000003,0.690543,0.140733
k56862,1.99254,1.52051,0.142145
k32835,2.08717,0.6431640000000001,-0.632509
k63221,2.68778,0.805763,-0.2354639999999999
k23276,1.6795099999999998,0.693339,0.2514889999999999
k71903,4.01025,-0.0726068,0.223793
k1726,2.90433,0.319267,-0.297526
k45466,5.61024,-0.657341,-0.0775092
k41109,2.58304,-2.0588900000000003,-3.97151
k39936,2.77915,0.755797,0.255913
k23325,3.51965,-0.615378,-0.270229
k22927,2.24313,1.25008,0.231481
k31385,1.88802,1.23785,0.5100140000000001
k23682,3.3375800000000004,0.457526,0.383829
k6205,2.38469,1.46201,0.3245
k3612,2.53062,1.15005,0.277853
k43818,2.91731,-1.25913,-3.1442
k3528,1.58437,1.65212,0.5561689999999999
k32887,2.46424,0.841053,0.196403
k11190,3.0752,1.21124,0.1968859999999999
k8304,2.65594,1.62477,1.16602
k23630,1.56981,0.324973,-0.1936109999999999
k6278,2.95487,-0.347959,0.239201
k20156,2.48214,0.699609,0.846407
k7561,3.21031,2.34785,0.3945059999999999
k13954,2.9604,0.909175,1.35304
k1973,2.85275,0.284525,0.0855345
k72655,2.40363,-0.460884,-0.486135
k36615,2.48121,1.03945,0.541662
k5612,3.72781,0.240023,-0.031991
k32333,3.36904,-0.5584210000000001,0.353584
k67065,3.24294,1.6442900000000005,0.348306
k60680,1.86334,-0.168025,0.13867
k60018,2.86354,-0.508798,0.00809408
k48864,1.83645,1.60691,0.337647
k17452,2.69359,1.12586,0.516334
k71828,5.082380000000001,-0.58524,-0.170724
k62800,1.60873,1.23665,0.532561
k49883,3.5071,0.0389688,0.165323
k65954,2.65814,0.971632,0.0983059999999999
k40503,1.37543,1.56182,0.290382
k60762,3.13552,0.596105,0.297224
k51196,3.37797,1.5701200000000002,0.515081
k26767,2.86292,0.781891,0.381501
k55126,2.94484,-0.0126809,-1.13024
k21430,1.67453,0.228905,-0.267737
k46643,2.3091,1.89133,-0.0107797
k46858,2.0932,1.17023,-0.399632
k30938,4.04371,0.707665,0.187129
k47447,2.37574,0.59867,0.108399
k11341,2.13581,0.6671239999999999,-0.0315003
k64376,2.8003,-0.125814,-0.960416
k70363,2.36904,0.432046,-0.279132
k10192,1.67749,1.37064,0.527358
k32087,2.33675,0.959921,0.0841513
k1540,2.4553700000000003,0.480232,0.622236
k62365,2.11503,-0.221107,-1.12671
k59244,3.20866,0.456313,0.143074
k67096,2.02566,0.905509,1.22375
k54885,1.78534,0.336469,0.2138699999999999
k28290,2.39342,0.0744283,-0.2009
k63711,2.04243,1.64908,0.671836
k3019,2.69339,0.44423,0.221558
k30053,4.07491,0.618156,0.213721
k38856,2.23713,2.10263,0.420276
k42892,3.00852,1.3983,0.375696
k29258,1.76827,1.73497,0.877439
k57787,2.11893,0.926309,0.340415
k50675,5.15143,-0.380817,0.1514869999999999
k33207,2.46373,0.523043,-0.190499
k54059,3.1642,0.3347429999999999,0.210785
k57541,4.09424,0.567735,0.13002
k50020,2.45867,0.567902,-0.0248879
k61885,2.87668,0.613104,0.8284239999999999
k5442,2.12565,1.30386,0.748429
k12621,2.00181,0.218031,0.0570856999999999
k47860,1.87474,0.761229,0.959444
k69429,3.4237300000000004,-0.174807,-0.140586
k13817,2.30243,0.814956,0.681087
k27070,4.28125,-0.0296332999999999,0.3946429999999999
k71539,5.2996,1.91655,0.214757
k38359,2.89931,1.65452,0.407065
k57091,2.52762,0.335497,-0.162504
k67192,3.06032,-0.133207,0.4308869999999999
k28228,2.49519,0.111659,-0.037603
k70511,2.01798,1.3626,1.29266
k9465,2.06271,0.747873,0.161333
k64098,1.89922,2.04579,1.6424599999999998
k62488,3.24879,1.31295,0.281549
k26076,3.26796,-0.644601,0.0684375
k18693,2.77597,-0.167302,-0.1890859999999999
k54688,2.78653,4.75994,0.972708
k28919,2.54314,0.203025,-0.2401719999999999
k34482,1.90508,-0.635652,0.139454
k52886,1.96392,0.3043349999999999,0.0504309
k27792,3.11293,0.8526219999999999,0.00646211
k29449,2.69575,1.19737,0.4008199999999999
k49295,4.6521300000000005,0.609524,0.6734680000000001
k26557,4.00702,-1.18652,0.115564
k19048,3.56245,1.11411,0.0494820999999999
k48225,2.57713,0.304234,-0.399314
k42662,2.97055,0.36324,-0.0712169
k34375,2.37788,0.8594360000000001,0.583034
k71665,4.44542,-3.4755199999999995,-2.71176
k20992,2.93085,-2.65256,-1.20367
k57753,1.6739,1.53972,0.601657
k1426,2.10243,1.00433,0.396815
k53823,3.28292,-0.625552,0.0755158
k40727,3.93115,0.996086,-0.0580776999999999
k30149,1.7008900000000002,0.368264,-0.334592
k48040,2.46159,1.1064200000000002,-0.186687
k4336,2.67266,2.29157,0.281021
k9458,2.88415,0.0584871999999999,-0.261766
k3760,3.31247,-2.4302900000000003,-6.24912
k32818,3.07786,-3.71024,-3.38087
k7740,2.05727,1.04579,0.0456623
k60818,1.7180400000000002,0.372898,0.539597
k1776,2.82201,0.271055,-0.0612044999999999
k46714,8.638739999999999,-1.02939,-0.00613109
k41001,3.10843,1.30603,0.418981
k33943,3.32458,-0.528257,-0.398304
k20594,2.2835,-1.25641,-0.354912
k5187,5.06615,-1.2578200000000002,-0.241996
k4794,1.86259,0.823506,0.254391
k31378,1.74344,1.1352,0.870289
k38233,2.69287,2.4593700000000003,2.01011
k1591,2.44916,0.2615639999999999,0.0889196
k47567,2.12335,-0.0167987,-0.461808
k42178,2.03513,1.54375,0.285142
k6966,2.94477,-0.116353,-0.0895731999999999
k45404,3.05449,1.19929,-0.18953
k14921,3.70325,0.769564,0.323542
k42414,3.1591400000000003,1.39719,0.396353
k26195,3.89227,0.1013039999999999,0.353502
k30803,1.88491,-0.609977,-1.36183
k17257,2.47243,1.3835,0.400534
k28968,2.1029400000000003,0.5595979999999999,0.763721
k60583,2.48861,0.907954,0.138938
k39540,2.47716,0.50263,0.3125239999999999
k12443,2.18857,1.697,0.930442
k58921,2.19233,1.32135,0.652931
k6996,2.6279,-0.186554,0.1822369999999999
k35524,2.73117,0.4630189999999999,-0.263385
k19487,8.15489,0.561365,0.135873
k18426,1.67105,1.74822,0.142575
k26248,1.25676,-0.168919,-0.2611949999999999
k66098,2.26415,0.856617,0.513211
k14620,2.7035,1.18401,0.0715175
k18397,3.177,0.592596,0.649588
k40126,2.33366,0.126898,-0.260723
k41420,2.20569,-1.31604,-2.26444
k16485,2.6067400000000003,0.679505,0.382988
k70433,2.52394,0.6141989999999999,0.434208
k16791,5.40024,-0.138503,-0.00880798
k45518,2.01943,-0.0196099,-0.201252
k18647,3.24769,0.235952,0.587672
k43868,2.15464,0.837706,0.17469
k51106,3.86164,0.135826,0.201193
k18660,1.63547,1.06916,0.532647
k58942,3.78207,0.00727271,0.1698599999999999
k59439,2.99643,1.40705,0.577019
k50492,2.58935,0.963335,1.42318
k38483,2.69128,0.848176,0.177431
k167,1.89092,1.40327,0.27612
k20917,2.2678700000000003,1.70416,0.410679
k59577,2.68833,0.189911,-1.17796
k14178,2.63545,1.37146,0.751063
k39613,4.61985,1.18231,0.13074
k17434,2.6366400000000003,0.263905,0.2798719999999999
k54396,3.08245,0.553858,0.170003
k51932,2.69691,0.981334,0.525876
k36243,3.08402,-0.621721,0.0939717
k15606,2.35509,1.68452,0.378715
k56189,1.7293599999999998,1.26459,0.190699
k45909,2.1639,0.4813979999999999,0.29128
k16514,3.07473,-0.863894,-0.926322
k52304,2.73474,0.498264,0.5829770000000001
k41111,2.12289,0.594777,0.280428
k64049,2.8272,0.0967201,0.118422
k56727,2.56441,0.3673909999999999,-0.4917479999999999
k69663,3.00539,-0.93389,0.799585
k13626,3.42334,-0.1660569999999999,-0.4692689999999999
k65006,2.7004200000000003,1.51851,0.0463812
k64094,3.18722,-0.464025,0.5486439999999999
k69473,1.6026,-0.211246,-0.484864
k8138,2.30625,1.21106,0.4414359999999999
k57951,2.89346,-0.2656469999999999,0.0179675
k64482,1.48291,1.62255,0.143273
k48006,3.08476,0.139891,-0.168455
k207,2.56164,0.4173949999999999,-0.185947
k18538,2.01273,-0.326445,-0.5005149999999999
k18209,1.92087,0.58223,0.375764
k63331,4.70737,1.66417,0.236695
k39980,1.59963,0.44561,-0.571385
k59560,3.64488,-0.868251,0.0901841
k64310,2.21902,0.739035,0.629494
k34044,2.54278,1.17624,0.593158
k4744,2.97359,1.1334799999999998,-0.0816898999999999
k44211,2.15992,2.0592,0.1600369999999999
k11688,1.97751,0.0178157,-0.169424
k49625,2.6988,0.927456,0.609683
k23208,1.56108,0.561796,-0.0644121
k68084,1.28731,-0.0863343999999999,-0.0535511
k31091,2.87455,0.740392,0.167591
k38017,2.12798,1.48285,0.696222
k7259,2.22956,1.09221,0.0213175
k39807,3.01828,1.18957,0.726359
k42685,2.77838,-1.69072,-2.76993
k59561,4.6380300000000005,-1.6015,-0.131076
k14142,4.65998,-0.0626923,0.113989
k18648,1.86501,0.475392,-0.2086059999999999
k72819,1.82189,1.9058,0.592102
k1310,4.31441,0.0134656,0.2182619999999999
k41823,2.94306,0.1037569999999999,-0.0476488
k37413,4.06142,-0.238798,0.0995188
k8001,1.77507,-0.932382,0.367728
k57094,2.40521,0.847568,0.6895640000000001
k53780,3.95584,0.112747,0.127447
k71930,2.44683,0.5334220000000001,0.403621
k20384,3.16268,-0.49218,-0.602306
k5105,3.0261400000000003,-0.63072,-0.277182
k18089,3.41896,0.560122,-0.0443251
k72398,2.14656,0.734436,0.332436
k56590,4.09802,-1.35649,0.0359882
k55824,2.37728,0.3552329999999999,-0.451169
k17326,3.33373,1.65613,0.274944
k42428,2.46422,1.23261,0.221211
k23607,2.3418400000000004,-0.145006,-0.537926
k3616,3.09283,0.901875,0.531738
k28344,1.6326200000000002,0.92383,0.308757
k11117,3.27446,-2.00204,-0.336475
k24715,2.99543,0.726625,0.274212
k28103,3.40954,0.480279,-0.0882463999999999
k61141,3.96249,-0.0653812,0.295042
k28739,2.00853,0.911994,0.0604773
k19773,2.99094,0.648676,0.414259
k13723,2.6783,-1.7348,-0.290832
k39238,2.28675,0.28606,-0.196854
k68261,2.92557,0.687666,-0.514649
k14931,2.80643,0.2496449999999999,-0.322467
k56223,2.75608,1.55629,0.435525
k9295,4.759519999999999,1.46628,0.206787
k36983,2.63774,1.53029,0.411027
k706,2.45127,-0.2091739999999999,0.0621197999999999
k47200,2.28606,-0.76172,-0.595896
k21884,2.44539,1.05188,0.142292
k33984,2.39533,0.598092,-0.521781
k19352,2.83386,0.407046,0.239803
k45701,2.16385,0.379702,1.08585
k55358,2.89745,1.24262,0.1796029999999999
k19512,4.58754,-0.285303,0.151033
k52672,2.2152,0.943052,0.244677
k72591,2.7298400000000003,-1.32859,-2.81333
k16586,2.49451,1.89367,0.663034
k39686,3.9655,0.619801,-0.51295
k72680,1.36996,0.7459479999999999,0.684617
k43291,4.24399,-0.2397699999999999,0.0733339
k43706,2.34873,1.21385,0.997607
k50871,1.99891,0.4634729999999999,0.393813
k27722,2.68954,-0.286993,-0.0258077
k47385,2.7039,0.0611956,0.0633784
k10360,2.66185,0.74434,0.374433
k47824,2.47299,0.317261,0.513035
k39452,1.96728,0.724913,0.282382
k70246,3.71911,0.6305850000000001,0.0178346
k57211,9.55233,2.61819,-0.301121
k5818,1.86667,-0.0802898,0.180292
k68055,2.55979,-2.21265,-1.39559
k49523,1.4746,-0.606,-1.2935
k3327,2.2425200000000003,1.39225,0.256808
k63142,5.05269,-0.495381,0.0525530999999999
k46462,2.92835,0.653497,1.05284
k18049,2.86196,2.47483,0.246114
k17478,2.31988,0.866574,0.517061
k6400,2.20704,0.1482619999999999,0.217526
k30374,2.72528,-0.536898,-0.371032
k20574,2.21597,0.775888,0.508984
k64742,2.27089,0.691422,0.131718
k61993,4.794630000000001,0.36915,0.16945
k63241,2.16127,0.558604,0.221238
k18173,1.82084,0.482076,-0.35381
k24383,3.7998,0.469702,0.176047
k11364,4.00089,-0.075365,-0.607211
k27267,2.7425,0.803634,0.242152
k55280,1.70124,-0.556645,-2.94485
k34136,1.56132,-0.2191789999999999,-2.60269
k43855,3.38542,-0.0366859,-0.0922536
k66933,3.31788,0.628926,0.00580621
k1299,2.28213,0.701485,-0.427494
k35112,5.48214,-0.6119439999999999,0.123791
k2814,2.38262,1.57743,0.5203810000000001
k21761,4.97235,1.12773,0.252513
k43069,1.80963,1.15627,0.8524120000000001
k58447,2.98254,-0.155451,0.183409
k5180,2.3870400000000003,1.54444,0.194707
k43379,3.03973,-0.295834,0.5023850000000001
k28104,2.68118,2.37462,1.61657
k67016,1.95171,1.03574,0.386565
k34723,2.57301,-0.021594,0.21361
k70469,2.37445,1.02719,0.620987
k54551,2.37454,0.6371,0.968599
k43709,2.29049,0.431658,0.6540229999999999
k72163,3.38047,-0.0587150999999999,-0.2344369999999999
k69985,4.90458,0.1037329999999999,0.33305
k46837,1.92741,0.944477,-0.256777
k65866,2.05273,0.588066,1.03434
k51850,4.76266,0.627976,-0.0592512
k69439,3.08628,0.627467,0.2389119999999999
k43658,2.99675,-0.293673,-0.100912
k32303,2.9159,1.3683299999999998,-0.126934
k66727,2.3832,1.62164,0.761402
k15727,2.43386,1.50189,0.3534199999999999
k47024,1.94258,0.521048,-0.171872
k7682,4.1883300000000006,-1.38318,0.165693
k21472,1.98831,-0.206707,0.204336
k70579,2.73116,0.8715040000000001,0.689912
k29199,2.79931,1.02401,-0.432667
k70983,2.53634,1.7012900000000002,0.5235029999999999
k62083,3.3774,0.8628370000000001,0.00357648
k54356,2.71228,0.135267,-0.259486
k10512,2.13744,0.450139,0.194647
k53807,3.74649,0.6866260000000001,0.178499
k62837,2.67119,-1.26809,-0.151559
k25618,3.4275800000000003,0.8417889999999999,-0.430125
k67286,5.41628,-0.382603,0.096718
k23463,2.6623,0.815199,0.221788
k58628,2.8559,-0.0623660999999999,0.206415
k32002,1.2955,1.7701900000000002,0.359305
k48831,2.29836,-1.17811,-3.5305
k7709,2.06378,0.7338439999999999,-0.2501489999999999
k37822,2.82268,0.377686,-0.293359
k11774,1.60953,0.212627,0.291358
k5877,3.3109,0.0330148,-0.522315
k45081,1.41982,0.462108,0.197372
k57404,2.11136,0.769516,0.592125
k10400,2.8444,0.7074060000000001,-0.4496979999999999
k27173,1.68636,1.28574,0.145824
k13915,3.31396,1.25275,0.148086
k68135,2.07923,0.8365530000000001,-0.192848
k59592,1.69209,1.10675,0.5155420000000001
k30566,2.52699,0.537578,-0.0600172
k56081,2.63048,1.20326,0.166987
k46464,2.83741,0.82511,0.689149
k23395,2.63747,2.19773,0.176805
k42576,2.49471,-1.1843,-0.282568
k63306,1.6644,0.211002,0.106714
k27440,2.17528,1.45162,0.613991
k16795,3.81937,-1.08471,0.485695
k5903,2.9468,1.54034,0.502734
k1763,3.7017,-0.122588,-0.77773
k17593,1.84722,0.234127,-0.071562
k2451,2.61288,1.50941,1.93624
k17164,2.62472,2.2709,0.363254
k45369,2.16914,1.1022299999999998,0.351028
k46285,2.7859,2.03657,0.4197689999999999
k72497,1.51744,0.663369,0.333125
k31313,1.89942,1.77,0.354671
k36050,1.82139,-0.4597,-0.62975
k20544,2.25929,0.595298,-0.135712
k19268,2.0833,0.285386,0.00707625
k25008,3.75666,-0.346126,-0.832535
k62989,2.43818,0.750391,-0.288672
k39330,2.30863,-2.5430200000000003,-1.21538
k68578,2.00048,0.8968700000000001,-0.2074349999999999
k49199,5.54488,0.254527,0.1920609999999999
k70482,2.06117,1.61011,0.317178
k1199,3.4629800000000004,2.33882,0.194253
k6667,3.28706,1.19239,0.186861
k63661,4.29398,-0.8058529999999999,-0.395208
k40863,1.70947,1.6784,1.81761
k33779,5.77555,-0.782914,0.134751
k48322,2.74424,1.6481,0.4763529999999999
k64275,2.30544,1.35388,0.494979
k56915,3.87042,1.48158,0.3242489999999999
k56322,3.68781,0.8736309999999999,0.149973
k63007,2.25769,1.39554,0.812642
k17083,5.05721,-0.0627598,-0.370655
k29801,2.06836,1.01646,-0.1180609999999999
k71371,2.01968,-0.592511,-0.454675
k7828,2.9464,-5.46098,-7.19908
k12448,2.39058,0.72346,0.132055
k64166,2.98445,0.944464,0.137761
k9409,1.57964,0.812759,0.183665
k69853,4.641830000000001,-0.401078,0.290595
k37429,3.98312,-0.355595,0.254604
k58702,1.67588,0.797377,0.294597
k22648,1.49544,1.5744,0.931127
k13371,2.40276,1.22891,-0.294414
k43004,1.54205,1.26486,0.516247
k37373,4.861,-0.728586,0.199018
k25693,2.16919,0.465892,0.125396
k7298,4.67807,-0.297859,0.143041
k25384,2.91425,-0.4147109999999999,-1.09181
k53537,4.33287,1.82303,0.0319963
k7492,1.6752599999999995,0.0308477,-1.6808900000000002
k72625,3.60021,-0.554048,0.35809
k114,5.04194,-0.540363,-0.444467
k20288,3.78883,0.782682,0.105819
k23516,2.43664,-0.363477,-1.91623
k49569,1.88959,4.00177,0.447085
k47947,3.03101,0.414226,0.346815
k66696,2.34937,0.73482,0.205086
k68188,2.35735,0.844275,0.6430939999999999
k10703,1.75646,0.874007,0.416196
k30715,1.52822,0.816792,-0.15148
k17669,3.11833,0.359603,0.1559809999999999
k39361,3.5866800000000003,-1.0872700000000002,-0.502861
k27155,2.27312,0.0659361,-0.654828
k9261,2.42382,1.7627400000000002,0.8660200000000001
k61465,1.7727700000000002,0.318835,0.0542966999999999
k43596,3.18962,0.0429252,0.300553
k39171,2.17836,0.346391,-0.0341799
k57370,3.53044,0.672583,0.0242748
k6311,1.77707,1.36869,0.987752
k44783,3.74777,0.792534,0.323003
k70214,2.67295,-0.20594,0.334305
k47309,4.119669999999999,-2.98973,-0.88831
k12137,3.8891,0.7736,0.367086
k30806,2.85314,0.535696,0.0908705
k3866,3.03923,1.48091,0.315198
k31709,2.97217,0.500422,-0.425563
k49943,2.22676,0.819277,0.389391
k35413,2.51407,0.5545,0.287528
k18733,1.9416,1.06972,0.2099469999999999
k6248,1.75819,2.03475,0.502332
k3997,1.60116,-0.0429865,-0.256958
k33796,2.2742400000000003,1.0975,1.71123
k37910,2.40703,1.83507,1.6668599999999998
k21314,2.24413,1.3544,0.0412018
k16899,4.49615,0.0255222,0.147175
k14892,2.49339,0.525415,-0.575545
k45078,3.40769,-0.5718880000000001,-0.0155378999999999
k69623,2.2168,0.8218850000000001,0.415537
k8441,1.92876,1.84375,0.818762
k32619,1.39347,1.33031,0.397233
k53934,2.41173,2.64568,0.3805
k5691,1.52865,0.945808,0.313391
k39123,2.52311,0.8296030000000001,0.450464
k8357,1.87845,1.46149,0.424027
k1053,3.13599,-0.6965060000000001,0.144145
k47157,2.9908,-1.16468,-0.346077
k14389,3.08949,0.3524219999999999,0.483808
k5307,3.4804,0.552798,0.270264
k25980,2.35204,-0.147017,-1.29266
k8736,2.4361,-0.0176986,-0.222212
k23380,3.49234,2.39269,0.0617458
k66177,2.43843,0.6756270000000001,-0.0197415
k34839,2.59374,0.8294870000000001,-0.143861
k7242,2.53792,-2.32596,-0.616223
k42917,3.45597,0.98498,0.160571
k61066,3.6476,0.619734,-0.869608
k31272,1.6674,0.786563,0.00352808
k28337,2.92555,-0.0585183,0.323848
k29823,2.30632,1.34972,1.14166
k12528,2.261,-0.336683,-0.587673
k32214,1.5585,0.366058,0.576225
k41327,2.47925,0.0620284999999999,-0.399403
k24030,1.9075,-1.14407,-0.947182
k5992,4.42817,0.545283,0.191355
k16920,2.43168,0.59277,0.411347
k59574,2.16713,0.809902,0.368396
k39745,5.9154,-1.03779,0.0597072
k26771,3.59302,0.0728154999999999,0.339143
k22428,3.09771,0.45024,0.169176
k64334,3.30426,-0.700982,-0.377792
k59863,2.428,0.185136,-0.282242
k68694,2.22136,1.81437,0.122089
k17910,2.73112,0.928992,0.447825
k31728,3.08835,-0.1096869999999999,0.0526742
k61253,1.7311599999999998,1.06102,0.535496
k50339,2.48252,-0.1174849999999999,-0.4653819999999999
k65814,1.7208,1.07023,0.0814938
k35755,1.86684,0.7103430000000001,-0.0265565
k34631,1.86292,1.96453,0.614707
k66800,1.6084,0.269408,0.412784
k53834,3.64017,0.3425829999999999,0.262464
k67349,4.506130000000001,1.41085,0.259725
k5529,3.20552,0.504554,-0.0765862
k69432,3.39631,0.051739,0.160158
k8594,2.2483,0.27214,0.401744
k28829,2.82096,0.8126439999999999,0.225457
k63379,2.4038,0.644031,0.5824739999999999
k63747,1.7477200000000002,0.309902,-0.370588
k3991,3.50656,0.651972,-0.505459
k69659,3.41203,-0.963249,-1.23862
k45554,2.58778,0.2213159999999999,0.909705
k70264,2.19316,1.5087700000000002,0.0252139
k67929,2.25696,0.505077,-0.000151533
k21481,3.0573900000000003,0.4949699999999999,0.4076599999999999
k44380,2.0966400000000003,-0.5800420000000001,-0.450049
k13435,2.8944,-0.204278,-0.739845
k55918,1.7851400000000002,1.47515,0.416724
k11763,2.60862,1.097,0.2305449999999999
k70996,2.76777,0.0486546,-1.1287
k7680,3.69437,-0.654181,-2.06288
k4765,3.01822,0.00998782,0.210902
k52101,3.49297,0.378725,-0.0859125
k38525,4.00936,0.588024,0.203898
k4566,3.42071,1.85796,0.347194
k49527,3.01608,0.38605,-0.0527847
k25784,5.08338,0.685578,0.151725
k61521,3.4038,0.667701,0.00110706
k62605,2.96565,-1.41543,0.0858148999999999
k23079,2.85154,0.4949989999999999,0.2150679999999999
k68935,1.56129,0.0232709,0.349447
k42554,2.77349,0.3578719999999999,-0.284494
k48658,1.5268700000000002,0.309084,-0.151093
k27758,2.50126,0.870525,0.33182
k65418,4.79164,-2.44461,-0.553615
k20450,2.52089,0.054255,0.119059
k7371,2.11119,0.809916,0.196524
k22752,1.85272,0.8395540000000001,0.4126859999999999
k28435,2.73656,1.19565,-0.218036
k23957,2.05475,0.0811346,0.302385
k8010,2.69806,1.41577,1.35808
k30504,2.40081,-0.0679193999999999,0.0534655
k4286,1.87071,1.50497,0.190488
k58284,2.1930400000000003,1.23864,0.639858
k9843,2.69594,0.722541,0.0228575
k16678,3.4883,0.65869,0.4728
