Key_3_13,D3,D8,D177,D60,D10,D64,D83,D739,D158,D660,D187,D209,D146,D607,D87,D659,D182,D217,D469
k1154,0.05,0.583143104,0.654973337,0.0,0.35304574,0.0,0.333333333,0.113636364,0.0,0.142857143,0.836961625,0.875608287,0.214285714,0.142857143,0.208367213,0.375,0.23014325,0.539307845,0.0
k1155,0.05,0.597964079,0.280319901,0.0,0.400202486,0.0,0.222222222,0.113636364,0.0,0.0286,0.836961625,0.516151458,0.142857143,0.0714,0.235985417,0.229166667,0.236487658,0.539307845,0.0
k1060,0.05,0.325758609,0.000514,0.0,0.36938649,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k674,0.0,0.0678,0.000514,0.0588,0.211434039,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.423024227,0.0,0.0943,0.539307845,0.0
k2189,0.05,0.0678,0.000514,0.0882,0.139700097,0.0,0.0,0.0682,0.2,0.0,0.836961625,0.296797516,0.0,0.0,0.423024227,0.0,0.0943,0.539307845,0.0
k3283,0.05,0.449478676,0.182067605,0.0588,0.187244664,0.0,0.111111111,0.0682,0.0889,0.0286,0.836961625,0.296797516,0.119047619,0.0,0.379090093,0.104166667,0.0943,0.539307845,0.0
k3031,0.0,0.472781777,0.0752,0.0294,0.259260578,0.0831,0.111111111,0.0,0.0222,0.0571,0.836961625,0.296797516,0.166666667,0.0,0.489562907,0.125,0.0943,0.539307845,0.0
k554,0.05,0.514487148,0.185178482,0.147058827,0.108984957,0.0,0.222222222,0.0682,0.133333333,0.0286,0.836961625,0.296797516,0.0952,0.0714,0.307537586,0.125,0.0943,0.539307845,0.0
k1045,0.05,0.0678,0.000514,0.176470591,0.14543599,0.0589,0.0,0.0455,0.222222222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406023,0.0,0.0943,0.539307845,0.0
k2988,0.0,0.335254814,0.000514,0.0,0.209315856,0.0,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k2632,0.0,0.696858001,0.000514,0.0294,0.170315422,0.0577,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0714,0.0,0.35675845,0.0,0.0943,0.539307845,0.0
k1043,0.0,0.423986536,0.198036423,0.0275,0.259351033,0.0,0.222222222,0.0,0.0222,0.0571,0.836961625,0.296797516,0.166666667,0.0,0.336584127,0.229166667,0.0943,0.539307845,0.0
k3149,0.05,0.490393772,0.181086604,0.0,0.35152408,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.104166667,0.0943,0.539307845,0.0
k2954,0.0,0.53598096,0.14413904,0.0,0.378824346,0.166128221,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0952,0.0,0.406708127,0.125,0.0943,0.539307845,0.0
k710,0.0,0.345081292,0.179032795,0.529411773,0.129290004,0.0,0.111111111,0.0,0.488888889,0.0571,0.836961625,0.296797516,0.166666667,0.0,0.406709651,0.125,0.0943,0.539307845,0.0
k404,0.0,0.517017905,0.57679223,0.0,0.123978755,0.0831,0.666666667,0.0,0.0889,0.371428571,0.836961625,0.64726329,0.714285714,0.0,0.214655998,0.625,0.548945669,0.539307845,0.0
k151,0.25,0.195127955,0.0384,0.0,0.302726802,0.147611023,0.0,0.159090909,0.0444,0.0,0.836961625,0.296797516,0.0952,0.0,0.43432633,0.0,0.0943,0.539307845,0.166666667
k2357,0.1,0.593108883,0.43997398,0.0,0.331830951,0.00507,0.333333333,0.159090909,0.0,0.0571,0.836961625,0.500440284,0.214285714,0.142857143,0.300093874,0.354166667,0.159850898,0.539307845,0.0
k2723,0.0,0.566411564,0.341351841,0.0294,0.25026638,0.0,0.222222222,0.0,0.0444,0.171428571,0.836961625,0.296797516,0.0714,0.0,0.318839858,0.25,0.0943,0.539307845,0.0
k1701,0.0,0.435211976,0.000514,0.0,0.135591132,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.54236926,0.0,0.0943,0.539307845,0.0
k3144,0.0,0.757485255,0.203363734,0.0,0.251556954,0.06,0.222222222,0.0,0.0444,0.0571,0.836961625,0.296797516,0.19047619,0.0,0.4180104,0.25,0.0943,0.539307845,0.0
k920,0.1,0.45676994,0.465466907,0.0294,0.160264025,0.141997873,0.222222222,0.0909,0.111111111,0.0286,0.836961625,0.296797516,0.142857143,0.0,0.374077112,0.25,0.0943,0.539307845,0.0
k538,0.1,0.589843636,0.133849015,0.0,0.486179964,0.0549,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.296235821,0.0,0.0943,0.539307845,0.0
k3350,0.0,0.0678,0.198739387,0.0294,0.109948581,0.0,0.111111111,0.0,0.133333333,0.0286,0.836961625,0.296797516,0.0,0.0,0.479688803,0.125,0.0943,0.539307845,0.0
k2560,0.0,0.343194982,0.000514,0.382352971,0.0448,0.0577,0.333333333,0.0,0.333333333,0.0,0.836961625,0.296797516,0.285714286,0.0,0.320268704,0.0,0.0943,0.539307845,0.0
k952,0.1,0.717658578,0.112143698,0.0,0.36440631,0.343481767,0.222222222,0.0909,0.0,0.114285714,0.619258386,0.296797516,0.19047619,0.142857143,0.473246807,0.25,0.0943,0.231737505,0.333333333
k2935,0.0,0.358534919,0.141196035,0.0,0.300465739,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
k399,0.0,0.565213608,0.417851606,0.0275,0.358120785,0.0,0.444444444,0.0,0.0,0.171428571,0.836961625,0.765954489,0.357142857,0.0,0.219669486,0.375,0.335110418,0.539307845,0.0
k2821,0.05,0.326277784,0.000514,0.0,0.373742894,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k2917,0.0,0.0753,0.000514,0.0588,0.171215636,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.487132684,0.0,0.0943,0.539307845,0.0
k1713,0.05,0.474430322,0.153382488,0.0,0.314883693,0.166666669,0.111111111,0.0455,0.0,0.0,0.752682569,0.296797516,0.0952,0.0714,0.379090093,0.125,0.0943,0.301163299,0.166666667
k3073,0.0,0.414256718,0.000514,0.0,0.165723562,0.10796946,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.871783086,0.0,0.0943,0.539307845,0.0
k1693,0.0,0.533313629,0.500156068,0.0,0.31949723,0.0,0.333333333,0.0,0.0,0.142857143,0.836961625,0.859062891,0.380952381,0.0,0.192051452,0.25,0.231340615,0.539307845,0.0
k2840,0.0,0.393457718,0.000514,0.0294,0.228184371,0.0,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k2460,0.05,0.469210367,0.254047943,0.0101,0.177414326,0.0589,0.111111111,0.0227,0.0667,0.0286,0.836961625,0.296797516,0.0238,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
k82,0.1,0.385767186,0.0414,0.101282787,0.215093813,0.00227,0.111111111,0.0682,0.0444,0.0286,0.836961625,0.296797516,0.0952,0.0,0.379090262,0.0833,0.0943,0.539307845,0.0
k2557,0.05,0.481135053,0.267600979,0.0588,0.120767965,0.0589,0.222222222,0.0227,0.0889,0.0857,0.836961625,0.296797516,0.0476,0.0,0.316409805,0.125,0.0943,0.539307845,0.0
k1405,0.0,0.60722871,0.645585624,0.0,0.378898698,0.0,0.444444444,0.0,0.0,0.314285714,0.836961625,0.797515873,0.5,0.0,0.148117318,0.5,0.339672323,0.539307845,0.0
k1096,0.05,0.442614831,0.328053236,0.0,0.172242545,0.0,0.222222222,0.0682,0.0667,0.0857,0.836961625,0.881123418,0.0952,0.0714,0.371646212,0.25,0.231367705,0.539307845,0.0
k1473,0.0,0.585444864,0.416262069,0.0275,0.372628361,0.0,0.222222222,0.0,0.0,0.0571,0.836961625,0.296797516,0.0476,0.0,0.307537586,0.25,0.0943,0.539307845,0.0
k70,0.3,0.270362899,0.361779757,0.12385409,0.110071988,0.175598558,0.111111111,0.340909091,0.511111111,0.0286,0.836961625,0.296797516,0.333333333,0.0,0.650260163,0.125,0.0943,0.539307845,0.0
k1639,0.05,0.591707951,0.489079144,0.0,0.36953328,0.0,0.333333333,0.0682,0.0,0.114285714,0.836961625,0.835611994,0.333333333,0.0714,0.235985586,0.375,0.356213293,0.539307845,0.0
k480,0.2,0.382179154,0.0748,0.0294,0.167918844,0.0831,0.0,0.136363636,0.0222,0.0,0.836961625,0.296797516,0.0952,0.0,0.391820534,0.0,0.0943,0.539307845,0.25
k1061,0.0,0.0678,0.000514,0.0,0.140376423,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0238,0.0,0.569987125,0.0,0.0943,0.539307845,0.0
k1123,0.1,0.608343808,0.238317818,0.0,0.349437851,0.118624335,0.222222222,0.136363636,0.0,0.0286,0.836961625,0.296797516,0.166666667,0.0714,0.390392365,0.25,0.0943,0.539307845,0.0
k2259,0.0,0.0678,0.000514,0.0,0.267757029,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.461944703,0.0,0.0943,0.539307845,0.0
k1630,0.05,0.461497741,0.259272957,0.0,0.191216326,0.0,0.111111111,0.0227,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
k830,0.05,0.419830359,0.205097536,0.0,0.327857042,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0714,0.351472058,0.125,0.0943,0.539307845,0.0
k1879,0.0,0.585444864,0.491054262,0.0,0.370914849,0.01,0.222222222,0.0,0.0,0.114285714,0.836961625,0.296797516,0.0476,0.0,0.279919551,0.25,0.0943,0.539307845,0.0
k2653,0.0,0.554098941,0.204415556,0.0,0.335632231,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.351472058,0.125,0.0943,0.539307845,0.0
k181,0.0,0.612132384,0.339319017,0.0,0.250647502,0.0,0.222222222,0.0,0.0,0.114285714,0.836961625,0.296797516,0.0476,0.0,0.435754499,0.25,0.0943,0.539307845,0.0
k3081,0.1,0.524801103,0.000514,0.0,0.422266355,0.103635227,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
k2614,0.05,0.307720841,0.000514,0.0,0.21392207,0.0897,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0476,0.0,0.606477548,0.0,0.0943,0.539307845,0.0
k1541,0.15,0.436181018,0.198117736,0.0,0.295444576,0.0853,0.222222222,0.227272727,0.0,0.0857,0.836961625,0.296797516,0.214285714,0.142857143,0.390392365,0.208333333,0.0943,0.539307845,0.0
k650,0.0,0.52390552,0.584105151,0.0,0.252693081,0.0,0.444444444,0.0,0.0444,0.371428571,0.836961625,0.915604579,0.333333333,0.0,0.219669486,0.5,0.551974297,0.539307845,0.0
k1047,0.1,0.500555161,0.459313351,0.147058827,0.0871,0.0,0.333333333,0.113636364,0.222222222,0.2,0.836961625,0.296797516,0.19047619,0.0714,0.300094043,0.333333333,0.0943,0.539307845,0.0
k1033,0.0,0.307132664,0.000514,0.0,0.366754373,0.166128221,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.406708296,0.0,0.0943,0.539307845,0.0
k3360,0.0,0.526621139,0.393743623,0.0,0.260905604,0.0,0.222222222,0.0,0.0444,0.114285714,0.836961625,0.296797516,0.0952,0.0,0.399264246,0.25,0.0943,0.539307845,0.0
k1826,0.0,0.476541976,0.000514,0.0294,0.145467029,0.0144,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.166666667,0.0,0.472244922,0.0,0.0943,0.539307845,0.0
k1373,0.05,0.618077787,0.193516996,0.0275,0.401198272,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.323853855,0.104166667,0.0943,0.539307845,0.0
k2256,0.05,0.44221388,0.152595589,0.0,0.121305156,0.0831,0.222222222,0.0909,0.111111111,0.0286,0.836961625,0.296797516,0.214285714,0.0714,0.473246976,0.125,0.0943,0.539307845,0.0
k2559,0.05,0.0678,0.000514,0.0,0.263039765,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k893,0.0,0.204497038,0.000514,0.0294,0.26835996,0.0831,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k2810,0.05,0.344407748,0.000514,0.0,0.431439797,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k2530,0.0,0.500281529,0.140970457,0.0588,0.210038907,0.0831,0.111111111,0.0,0.0444,0.0286,0.836961625,0.296797516,0.0238,0.0,0.406708127,0.125,0.0943,0.539307845,0.0
k1485,0.0,0.494800994,0.000514,0.352941198,0.145831093,0.0831,0.0,0.0,0.2,0.0,0.836961625,0.296797516,0.0238,0.0,0.423024058,0.0,0.0943,0.539307845,0.0
k2841,0.1,0.677805183,0.22938913,0.0,0.300388682,0.0,0.222222222,0.0909,0.0,0.114285714,0.836961625,0.296797516,0.19047619,0.142857143,0.390392196,0.25,0.0943,0.539307845,0.0
k481,0.0,0.0678,0.000514,0.117647068,0.183037713,0.0,0.0,0.0,0.133333333,0.0,0.836961625,0.296797516,0.0238,0.0,0.423024227,0.0,0.0943,0.539307845,0.0
k3011,0.05,0.271081215,0.000514,0.0,0.263945472,0.141997873,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k2266,0.05,0.508152504,0.271740071,0.0395,0.210352209,0.0,0.333333333,0.0682,0.0444,0.0571,0.836961625,0.809751124,0.30952381,0.0714,0.164433248,0.229166667,0.225229179,0.539307845,0.0
k2301,0.0,0.120703734,0.000514,0.0,0.17107051,0.0,0.0,0.0,0.133333333,0.0,0.836961625,0.296797516,0.0238,0.0,0.578859175,0.0,0.0943,0.539307845,0.0
k1532,0.0,0.391155328,0.000514,0.264705879,0.0174,0.111929624,0.555555556,0.0,0.533333333,0.0,0.836961625,0.296797516,0.476190476,0.0,0.443472637,0.0,0.0943,0.539307845,0.0
k3214,0.1,0.361422621,0.215794126,0.117647068,0.117256396,0.0589,0.222222222,0.0909,0.177777778,0.0857,0.836961625,0.296797516,0.119047619,0.0,0.335156297,0.125,0.0943,0.539307845,0.0
k2620,0.05,0.303650979,0.000514,0.0294,0.264018576,0.0,0.0,0.0227,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k1638,0.0,0.497209276,0.000514,0.0,0.357341065,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.523622937,0.0,0.0943,0.539307845,0.0
k2321,0.0,0.514179674,0.273403053,0.0395,0.235005048,0.0,0.111111111,0.0,0.0667,0.0286,0.836961625,0.296797516,0.0714,0.0,0.279919551,0.125,0.0943,0.539307845,0.0
k611,0.1,0.550357979,0.271323014,0.0,0.242883839,0.0549,0.111111111,0.0909,0.0222,0.0286,0.836961625,0.85076702,0.166666667,0.0714,0.279919721,0.125,0.229222201,0.539307845,0.0
k2132,0.0,0.596570377,0.224208707,0.0,0.323370906,0.0,0.333333333,0.0,0.0222,0.0857,0.836961625,0.263382305,0.214285714,0.0,0.346458231,0.25,0.0923,0.539307845,0.0
k600,0.1,0.123570873,0.000514,0.0294,0.170646615,0.0589,0.0,0.0682,0.111111111,0.0,0.836961625,0.296797516,0.0238,0.0,0.450642261,0.0,0.0943,0.539307845,0.0
k845,0.05,0.585444864,0.343788607,0.117647068,0.104861346,0.0298,0.333333333,0.0455,0.133333333,0.0857,0.836961625,0.296797516,0.0952,0.0,0.327712077,0.229166667,0.0943,0.539307845,0.0
k2204,0.1,0.585246579,0.456307394,0.0,0.31063813,0.0,0.333333333,0.204545455,0.0,0.0571,0.836961625,0.711173935,0.214285714,0.142857143,0.291221655,0.375,0.198692109,0.539307845,0.166666667
k501,0.1,0.251027521,0.000514,0.0,0.193020084,0.0,0.0,0.0227,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k1978,0.1,0.525069224,0.224575927,0.0,0.326506429,0.108454355,0.222222222,0.136363636,0.0,0.0857,0.836961625,0.296797516,0.142857143,0.142857143,0.399264246,0.229166667,0.0943,0.539307845,0.0
k2983,0.05,0.4298555,0.000514,0.0719,0.260815941,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k2736,0.0,0.294029448,0.000514,0.294117652,0.0264,0.169660657,0.333333333,0.0,0.377777778,0.0,0.836961625,0.296797516,0.238095238,0.0,0.375505111,0.0,0.0943,0.539307845,0.0
k50,0.0,0.391239498,0.000514,0.0,0.173461804,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
k1299,0.1,0.183535255,0.000514,0.470588274,0.120027356,0.0,0.0,0.0682,0.422222222,0.0,0.836961625,0.296797516,0.0952,0.0,0.351471889,0.0,0.0943,0.539307845,0.0
k245,0.0,0.349897204,0.000514,0.0,0.509200508,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
k2615,0.05,0.539625148,0.328979155,0.0,0.373650776,0.0878,0.222222222,0.0682,0.0,0.0,0.828384274,0.616489781,0.142857143,0.0714,0.279919551,0.229166667,0.183250981,0.515071108,0.0833
k197,0.05,0.615294938,0.178497704,0.0,0.427367404,0.0,0.111111111,0.0227,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.323853855,0.104166667,0.0943,0.539307845,0.0
k1162,0.05,0.433737401,0.110800723,0.0294,0.0711,0.0144,0.444444444,0.0682,0.133333333,0.0857,0.836961625,0.296797516,0.285714286,0.0,0.212225775,0.125,0.0943,0.539307845,0.0
k3313,0.05,0.391716925,0.196630496,0.0,0.110959013,0.0,0.222222222,0.0682,0.111111111,0.0286,0.836961625,0.296797516,0.142857143,0.0714,0.399264246,0.125,0.0943,0.539307845,0.0
k1318,0.0,0.548599791,0.308425335,0.0752,0.219087777,0.0,0.555555556,0.0,0.0,0.228571429,0.836961625,0.765630069,0.404761905,0.0,0.230971759,0.375,0.314500574,0.539307845,0.0
k2742,0.05,0.495001576,0.268387879,0.0294,0.127759565,0.0878,0.222222222,0.0227,0.0444,0.0571,0.815283488,0.296797516,0.0476,0.0,0.316409805,0.125,0.0943,0.478052648,0.0833
k766,0.0,0.528907089,0.498689812,0.0,0.320770162,0.0,0.333333333,0.0,0.0,0.2,0.836961625,0.839087918,0.428571429,0.0,0.192051452,0.375,0.227217563,0.539307845,0.0
k1727,0.0,0.481554255,0.000514,0.0588,0.198065254,0.0433,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0476,0.0,0.279919721,0.0,0.0943,0.539307845,0.0
k564,0.0,0.308624557,0.000514,0.0,0.281076926,0.0831,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
k3226,0.0,0.20184119,0.146455148,0.0275,0.153044084,0.0,0.222222222,0.0,0.111111111,0.0571,0.836961625,0.51707837,0.0952,0.0,0.447057111,0.125,0.165371779,0.539307845,0.0
k2366,0.05,0.0678,0.000514,0.0,0.355878071,0.0,0.0,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k3411,0.0,0.558244772,0.397544348,0.0,0.201395083,0.0,0.222222222,0.0,0.0667,0.2,0.836961625,0.296797516,0.0476,0.0,0.399264415,0.25,0.0943,0.539307845,0.0
k1530,0.1,0.527463234,0.453728986,0.0,0.302133566,0.0,0.333333333,0.227272727,0.0,0.0571,0.836961625,0.711591046,0.285714286,0.142857143,0.291221824,0.375,0.19876796,0.539307845,0.166666667
k1766,0.05,0.822515304,0.0275,0.0,0.405423655,0.166666669,0.111111111,0.0455,0.0,0.0,0.739438636,0.296797516,0.0476,0.0714,0.461944703,0.125,0.0943,0.263740353,0.166666667
k2739,0.0,0.502553063,0.235600391,0.117647068,0.0934,0.0144,0.333333333,0.0,0.155555556,0.0571,0.836961625,0.296797516,0.261904762,0.0,0.200923332,0.125,0.0943,0.539307845,0.0
k1079,0.0,0.584813515,0.395042007,0.0,0.357099493,0.0,0.444444444,0.0,0.0,0.114285714,0.836961625,0.719562497,0.404761905,0.0,0.219669486,0.375,0.302369807,0.539307845,0.0
k692,0.05,0.525557134,0.272844354,0.0,0.343907747,0.0878,0.222222222,0.113636364,0.0222,0.0571,0.817688352,0.410761459,0.238095238,0.0714,0.263603621,0.229166667,0.212843768,0.484847995,0.0833
k185,0.1,0.577080243,0.559968314,0.0,0.171568382,0.0741,0.333333333,0.0909,0.0222,0.2,0.836961625,0.296797516,0.0714,0.0,0.346459078,0.375,0.0943,0.539307845,0.0
k637,0.0,0.521282324,0.0771,0.0,0.175332299,0.0144,0.111111111,0.0,0.0889,0.0286,0.836961625,0.296797516,0.0476,0.0,0.461944703,0.125,0.0943,0.539307845,0.0
k2408,0.0,0.55838653,0.311984745,0.0,0.368865484,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.464800482,0.380952381,0.0,0.291221993,0.375,0.213434324,0.539307845,0.0
k40,0.05,0.516492227,0.144755445,0.0,0.327690072,0.0,0.111111111,0.0682,0.0,0.0,0.836961625,0.296797516,0.0476,0.0714,0.379090093,0.125,0.0943,0.539307845,0.0
k257,0.0,0.613220378,0.16244495,0.0,0.387473995,0.00507,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
k192,0.05,0.32554628,0.000514,0.143742035,0.204318492,0.141997873,0.0,0.0455,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.542368922,0.0,0.0943,0.539307845,0.0
k2087,0.0,0.192118277,0.000514,0.0719,0.231117807,0.0,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k3033,0.05,0.370889471,0.000514,0.0,0.536795354,0.0838,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0833
k1737,0.0,0.592565046,0.000514,0.0,0.493113937,0.166128221,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k588,0.05,0.278258765,0.000514,0.0719,0.199487557,0.141997873,0.0,0.0455,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.542368922,0.0,0.0943,0.539307845,0.0
k543,0.1,0.423227746,0.169521801,0.0588,0.178620188,0.0589,0.222222222,0.0909,0.0222,0.0286,0.836961625,0.296797516,0.214285714,0.0,0.318840028,0.125,0.0943,0.539307845,0.0
k345,0.0,0.525261772,0.0974,0.0,0.315396127,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.296797516,0.0952,0.0,0.401694638,0.25,0.0943,0.539307845,0.0
k2458,0.15,0.370958633,0.000514,0.0,0.398880582,0.103635227,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
k2196,0.25,0.429805128,0.136797266,0.0,0.328802359,0.0,0.222222222,0.295454545,0.0,0.0571,0.836961625,0.538119294,0.238095238,0.285714286,0.355330112,0.208333333,0.227369265,0.539307845,0.0
k3041,0.2,0.360171678,0.140280608,0.0,0.288362813,0.0,0.222222222,0.204545455,0.0667,0.114285714,0.836961625,0.296797516,0.19047619,0.142857143,0.390392365,0.208333333,0.0943,0.539307845,0.0
k1386,0.0,0.216645786,0.000514,0.0588,0.288907827,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0238,0.0,0.351472058,0.0,0.0943,0.539307845,0.0
k1523,0.0,0.270938002,0.153636919,0.0,0.210047769,0.0,0.111111111,0.0,0.0444,0.0,0.836961625,0.296797516,0.0476,0.0,0.406708296,0.125,0.0943,0.539307845,0.0
k2623,0.0,0.0678,0.000514,0.0294,0.298568656,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0238,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
k818,0.3,0.399327365,0.552823265,0.0,0.28438283,0.0,0.444444444,0.5,0.0,0.228571429,0.836961625,0.296797516,0.333333333,0.285714286,0.495852538,0.5,0.0943,0.539307845,0.333333333
k1273,0.2,0.547090207,0.40016997,0.0,0.20225007,0.0102,0.222222222,0.227272727,0.0889,0.114285714,0.836961625,0.296797516,0.0,0.214285714,0.307537755,0.229166667,0.0943,0.539307845,0.166666667
k2111,0.1,0.376957251,0.000514,0.0,0.281905035,0.0,0.111111111,0.0455,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.0,0.0943,0.539307845,0.0
k1577,0.05,0.542323107,0.120613362,0.0,0.231146183,0.141997873,0.111111111,0.0,0.0222,0.0286,0.836961625,0.296797516,0.0714,0.0,0.461944703,0.125,0.0943,0.539307845,0.0
k740,0.0,0.581184645,0.159344565,0.0294,0.229113377,0.0,0.333333333,0.0,0.0667,0.142857143,0.836961625,0.32613431,0.428571429,0.0,0.203353725,0.25,0.132761199,0.539307845,0.0
k89,0.05,0.73010619,0.183678127,0.0,0.401301749,0.00543,0.222222222,0.0682,0.0,0.0,0.836961625,0.55401585,0.0952,0.0714,0.335155958,0.229166667,0.166644995,0.539307845,0.0
k1424,0.1,0.379887648,0.146331867,0.0,0.331958477,0.166666669,0.111111111,0.0909,0.0,0.0286,0.752367647,0.296797516,0.0476,0.142857143,0.406708296,0.125,0.0943,0.300273432,0.166666667
k241,0.0,0.480807842,0.152383126,0.117647068,0.127896328,0.0975,0.111111111,0.0,0.177777778,0.0286,0.836961625,0.296797516,0.0952,0.0,0.4343265,0.125,0.0943,0.539307845,0.0
k582,0.0,0.302773912,0.188090011,0.0,0.170481976,0.0,0.222222222,0.0,0.177777778,0.114285714,0.836961625,0.296797516,0.19047619,0.0,0.546227313,0.25,0.0943,0.539307845,0.0
k1365,0.05,0.431303054,0.245200568,0.0588,0.114993669,0.0,0.222222222,0.0227,0.2,0.0,0.836961625,0.296797516,0.166666667,0.0,0.247287521,0.125,0.0943,0.539307845,0.0
k1288,0.0,0.433616692,0.192368122,0.0,0.310767778,0.0,0.111111111,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.0,0.0943,0.539307845,0.0
k1462,0.0,0.426578823,0.216473483,0.0275,0.225810926,0.0,0.222222222,0.0,0.0889,0.0286,0.836961625,0.507484822,0.238095238,0.0,0.25615974,0.125,0.240090588,0.539307845,0.0
k2657,0.0,0.613461214,0.256112243,0.0,0.339148002,0.0,0.333333333,0.0,0.0,0.0857,0.836961625,0.305510497,0.166666667,0.0,0.318839858,0.25,0.100524457,0.539307845,0.0
k220,0.0,0.231214193,0.0329,0.0,0.307040767,0.0831,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.43432633,0.0,0.0943,0.539307845,0.0
k2006,0.05,0.238472009,0.000514,0.0294,0.156990241,0.166666669,0.0,0.0455,0.0889,0.0,0.75545389,0.296797516,0.0,0.0,0.478260634,0.0,0.0943,0.308994127,0.166666667
