target,D34,D137,D415,D190,D422,D399,D935,D176,D926,D235,Key_0_0
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2493
1,0.0984,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k264
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.225,0.0,k3392
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k3003
1,0.0859,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k467
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k225
1,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k2153
1,0.295259261,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k414
1,0.100124688,0.0,0.0,0.909591128,0.0,0.0,0.0,0.0,0.05,0.0,k968
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k618
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,k864
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3407
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.1,0.0,k930
1,0.0,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2464
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1886
1,0.04,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k2630
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k2469
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k785
1,0.0,0.375,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2960
1,0.120032575,0.25,0.0667,0.636643246,0.0909,0.0,0.285714286,0.0,0.125,0.0,k790
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k1310
1,0.11928754,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1630
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k499
1,0.120032575,0.0625,0.2,0.636643246,0.227272727,0.0,0.214285714,0.0,0.125,0.0,k2098
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1878
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2108
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k583
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1148
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2140
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2170
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2278
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k659
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2934
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k835
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2277
1,0.120032575,0.0,0.266666667,0.636643246,0.136363636,0.0,0.0,0.0,0.15,0.0,k2655
1,0.0,0.3125,0.0667,0.636643246,0.0,0.0,0.142857143,0.0,0.15,0.0,k937
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k281
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3363
1,0.0,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k3395
1,0.08,0.0,0.466666667,0.636643246,0.227272727,0.0103,0.0,0.0,0.1,0.0,k1244
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3318
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k3169
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k1089
1,0.100124688,0.0,0.0,0.892096278,0.0,0.0,0.0,0.0,0.05,0.0,k2103
1,0.0746,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3210
1,0.0785,0.3125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k1615
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2366
1,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.25,0.0,k1839
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1330
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3209
1,0.0519,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k1359
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k303
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k1806
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k1413
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k893
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k313
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2149
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k202
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.25,0.0,k173
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2339
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k396
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k391
1,0.277095867,0.375,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.25,0.0,k382
1,0.164434317,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,k1831
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k175
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2841
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k2055
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k2638
1,0.0469,0.3125,0.0667,0.636643246,0.0,0.0,0.142857143,0.0,0.15,0.0,k171
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1838
1,0.0962,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k350
1,0.0917,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2976
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k917
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k866
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k922
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k532
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2473
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,k2669
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.2,0.0,k2378
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k2965
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k617
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2218
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2805
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k1761
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2614
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1855
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k628
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2342
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2142
1,0.0,0.0625,0.0,0.950111459,0.0,0.0,0.0,0.0,0.025,0.0,k2236
1,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k474
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k706
1,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2955
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k675
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2195
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1870
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1680
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k1112
1,0.0,0.5,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1735
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1858
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k2967
1,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1409
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1122
1,0.0785,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k315
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,k230
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3283
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2937
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1599
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3285
1,0.04,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2400
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1581
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2284
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.025,0.0,k2424
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3195
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.971104519,0.15,0.0,k2922
1,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k372
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2064
1,0.0569,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,k2349
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1393
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2594
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2291
1,0.0,0.125,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k965
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k999
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1198
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2050
1,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k1114
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1889
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2312
1,0.0393,0.3125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.25,0.0,k739
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.571428571,0.0,0.625,0.0,k2163
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2833
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1308
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k1774
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k96
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k703
1,0.08,0.0,0.466666667,0.636643246,0.227272727,0.0,0.0,0.0,0.1,0.0,k2096
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k180
1,0.04,0.0,0.0,0.971697847,0.0,0.0,0.0,0.0,0.025,0.0,k3405
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k454
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1153
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k0
1,0.0,0.0,0.4,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k458
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2800
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1708
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k1134
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k719
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2283
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2158
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,k2199
1,0.04,0.0,0.0,0.968368182,0.0,0.0,0.0,0.0,0.025,0.0,k384
1,0.0785,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,k672
1,0.107877773,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1072
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3107
1,0.0984,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k545
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k491
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k758
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2409
1,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,k3312
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k2891
1,0.04,0.125,0.2,0.636643246,0.0455,0.0,0.0,0.0,0.125,0.0,k3168
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2526
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k153
1,0.0917,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1695
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k836
1,0.0793,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,k2648
1,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,k3057
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k972
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k616
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k1868
1,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3110
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k492
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,k895
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k324
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3032
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k3258
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.175,0.0,k3383
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k2852
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2187
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2950
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k15
1,0.0611,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.599330157,k2908
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1053
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2440
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2804
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2930
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2027
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,k1169
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k834
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1592
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2896
1,0.0,0.125,0.333333333,0.636643246,0.0455,0.0,0.0,0.0,0.05,0.0,k1202
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k652
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2078
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k57
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k1588
1,0.0601,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,k880
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k905
1,0.0,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2556
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1606
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,k1880
1,0.20198555,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1316
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2516
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k3067
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1233
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1709
1,0.08,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2822
1,0.11928754,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2293
1,0.0984,0.0625,0.0,0.427043652,0.0,0.0,0.0,0.0,0.05,0.0,k3091
1,0.0984,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k102
1,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k540
1,0.261995645,0.1875,0.266666667,0.636643246,0.0909,0.0,0.0714,0.0,0.2,0.0,k1765
1,0.0991,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k3089
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k3347
1,0.0984,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1526
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1337
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2528
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.15,0.0,k1672
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k428
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k134
1,0.08,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1460
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1514
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k4
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2635
1,0.0393,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,k769
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2264
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3002
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2307
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k867
1,0.0785,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,k2036
1,0.0393,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k3167
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k2450
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,k1829
1,0.0746,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2629
1,0.123059678,0.125,0.133333333,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,k1014
1,0.0311,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2974
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k800
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k581
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3415
1,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,k2565
1,0.04,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1638
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2543
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,1.0,0.15,0.0,k2996
1,0.0785,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1099
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1006
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k163
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3348
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k2952
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k307
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k452
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k801
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1800
1,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1916
1,0.121235443,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k664
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k2458
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,k1977
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k374
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k1362
1,0.171753712,0.4375,0.333333333,0.636643246,0.181818182,0.0412,0.142857143,0.0,0.15,0.0,k608
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1827
1,0.0198,0.0625,0.0667,0.636643246,0.0,0.0,0.357142857,0.0,0.175,0.0,k615
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k2826
1,0.08,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2288
1,0.0785,0.3125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.3,0.0,k451
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k2334
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k723
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2051
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2311
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1414
1,0.120032575,0.125,0.0667,0.0,0.0,0.0,0.0,0.0,0.025,0.0,k2081
1,0.0,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k154
1,0.0611,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1351
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1390
1,0.0,0.25,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1404
1,0.0785,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,k316
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k2713
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k3029
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k663
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,k2154
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k903
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1147
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,k1681
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,k1151
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,k2402
