Key_0_0,V33,V53,V37,V48,Key_1_3
k57248,16.5694,0.158079,123.513,0.0341785,k25313
k32907,17.5281,0.166586,81.5829,0.0515186,k57079
k17538,10.8495,0.353675,253.338,0.024299,k45131
k2521,11.6658,0.553715,137.563,0.0422363,k46717
k47498,14.283,0.0229225,82.0557,0.120588,k26063
k22846,15.5364,0.220307,196.584,0.0550065,k14895
k26275,18.1774,0.0787789,146.301,0.0994158,k39367
k17190,11.1259,0.0247049,79.3082,0.0415925,k51155
k39394,9.74964,0.0201794,105.122,0.0292352,k14203
k1633,17.0821,0.122415,71.4009,0.051607,k30093
k33973,10.907,0.032691,74.3884,0.0341662,k39121
k44292,11.5259,0.233339,74.7976,0.0416416,k28359
k15657,2.87526,0.471615,232.464,0.0355645,k18582
k5413,9.40986,0.0171933,193.767,0.101124,k43060
k40269,2.77377,0.0299479,90.0394,0.035394,k11684
k36680,3.10208,0.0186053,226.801,0.055672,k21460
k659,5.04317,0.654867,127.2,0.0362353,k5075
k38733,19.2048,0.151748,141.435,0.0583795,k21663
k32920,1.46767,0.123678,118.763,0.12671,k29168
k48995,17.8279,0.262274,124.582,0.0645512,k32915
k36328,4.43887,0.148733,249.788,0.0389557,k23446
k44738,17.1317,0.84347,77.6765,0.124022,k49947
k19190,13.1537,0.0370949,47.3714,0.0313119,k11606
k5150,2.69817,0.303779,202.891,0.0261803,k35086
k46636,7.50632,0.469115,99.9731,0.0244868,k32855
k50564,13.5184,0.0821354,106.404,0.0381904,k45620
k13406,9.79721,0.0130498,30.6931,0.0449468,k39576
k44780,1.08227,0.306348,65.0705,0.0183378,k13430
k22921,19.6081,0.0565799,91.7068,0.081963,k6793
k6419,10.6967,0.556042,135.605,0.0819838,k3024
k28646,17.1448,0.0434896,202.167,0.0426606,k52663
k12873,6.36789,0.0230729,88.0084,0.0611293,k10944
k45058,16.3431,0.0174711,73.7609,0.0549269,k7641
k36321,14.5379,0.0362442,99.217,0.0360093,k17655
k24629,10.9081,0.105446,144.174,0.0668294,k54773
k56733,18.7187,0.0779803,119.673,0.0819981,k43328
k28025,0.491134,0.21754,89.6817,0.0583231,k57507
k49181,9.27203,0.0200231,129.119,0.028479,k29173
k55485,3.65863,0.0560822,82.2985,0.149894,k37049
k34165,20.8628,0.0356829,99.759,0.0125892,k39510
k3248,8.11217,0.052772,183.138,0.0373567,k24177
k44913,9.17035,0.209207,217.321,0.0182069,k10501
k45804,5.72257,0.107598,71.2226,0.0459525,k28450
k9431,4.26407,0.216285,117.219,0.0588054,k1504
k13269,1.06769,0.17888,116.112,0.0132322,k27118
k43689,25.4426,0.561285,143.717,0.0800638,k1827
k57051,17.6374,0.164647,79.0993,0.0314181,k35784
k34967,10.9485,0.37397,66.2198,0.0581838,k18433
k33045,21.3654,0.0901237,71.0092,0.101595,k21996
k23563,18.0451,0.0755382,70.4779,0.0828365,k55553
k41061,16.8672,0.160214,71.6459,0.0645358,k22804
k17097,19.6939,0.0152141,123.595,0.0368202,k13500
k41790,11.1997,0.159311,77.3532,0.0449368,k52095
k53773,17.5084,0.0679803,46.8727,0.0271777,k39524
k35162,3.88454,0.0694502,39.702,0.0353612,k45147
k14491,5.52579,0.0187153,173.104,0.054463,k40723
k19023,6.39482,0.175023,171.622,0.0656787,k28595
k21112,1.19552,0.0321354,82.7491,0.0241546,k16898
k56075,9.48541,0.146111,22.3143,0.0522232,k37543
k50775,17.9121,0.0235359,109.801,0.0639079,k27550
k5808,12.1967,0.319786,62.8579,0.0244583,k32701
k40800,7.1386,0.372749,124.603,0.0193868,k6990
k23237,6.37479,0.130625,174.573,0.0369976,k32224
k7785,15.3445,0.00424769,171.801,0.157361,k33272
k32287,12.8808,0.00650463,154.025,0.057817,k30000
k30169,5.39909,0.00741319,163.9,0.0607518,k6185
k19545,9.85712,0.0140394,236.366,0.0686778,k10818
k29862,3.11658,0.0732349,141.017,0.0204499,k33706
k32543,9.03632,0.0332487,98.9372,0.0499055,k14723
k28233,7.80743,0.205365,94.0574,0.0204278,k12440
k43746,5.25783,0.0784722,72.9774,0.0305756,k26419
k19755,1.55641,0.0419502,152.52,0.16725,k4692
k32877,19.5126,0.0656019,142.173,0.0465851,k54647
k17110,8.31582,0.238426,64.4441,0.0415044,k673
k46127,15.168,0.0538484,118.478,0.0640954,k43474
k17259,4.5903,0.531117,161.003,0.209302,k50326
k38729,12.8783,0.00553819,183.422,0.0179506,k38022
k33027,5.17383,0.00927662,183.766,0.0494303,k15427
k19193,21.294,0.0128241,162.275,0.0835913,k37719
k36993,17.0492,0.00172454,103.617,0.0283217,k26937
k49593,5.27495,0.00644676,134.233,0.0255778,k38164
k42,3.91063,0.108322,61.6455,0.0427341,k14038
k40776,15.1137,0.308738,176.961,0.0165929,k28210
k39823,24.4029,0.575972,158.858,0.034097,k48537
k46696,13.517,0.14588,113.685,0.0241449,k17005
k40665,14.9577,0.0983268,128.722,0.0589509,k39104
k31298,6.92424,0.173733,113.459,0.0889916,k44824
k47010,2.2306,0.291684,215.023,0.0327881,k49192
k24090,19.0087,0.117002,167.121,0.0205926,k44351
k28750,19.0822,0.131777,111.82,0.0207101,k45052
k2842,7.8609,0.0194213,145.906,0.022941,k12387
k1520,19.9424,0.163819,147.768,0.18254,k29804
k42537,9.95568,0.0337384,76.9131,0.0179397,k43422
k6380,14.1454,0.127465,69.0544,0.130894,k43300
k56591,5.03868,0.0863889,126.81,0.0581135,k208
k48505,11.0537,0.0145718,125.92,0.0190313,k12998
k52463,9.36678,0.166887,241.499,0.0353349,k18897
k3649,15.3099,0.189751,219.893,0.0560732,k281
k11400,6.39519,0.0792188,53.99,0.022035,k50672
k26975,9.47192,0.415608,108.204,0.0296085,k19769
k15621,21.5668,0.294642,84.0394,0.035812,k36031
k13459,20.994,0.119462,92.9673,0.0460848,k46834
k13050,14.7494,0.218426,64.2255,0.169663,k31942
k28621,1.96407,0.422448,82.2663,0.0518395,k5431
k11004,20.2468,0.0415683,153.989,0.0389335,k54771
k44671,7.95286,0.759414,140.763,0.0311097,k38136
k30677,9.91287,0.110058,145.788,0.0552127,k17270
k46225,13.8729,0.130909,71.8963,0.0214753,k44245
k30646,16.1622,0.420874,72.8484,0.0320394,k31971
k50415,7.41158,0.0415914,123.904,0.0602686,k34949
k14147,4.47228,0.0203646,124.72,0.0373085,k47276
k10439,11.984,0.0381655,117.025,0.0665097,k35170
k53158,18.4272,0.106361,92.8804,0.0253134,k13788
k11659,2.93184,0.00158565,128.539,0.0949132,k33106
k7317,9.47059,0.154248,121.729,0.0251293,k9161
k40970,15.4313,0.00808594,144.09,0.0774527,k19384
k12596,3.01598,0.0983008,247.16,0.180328,k11014
k3915,19.7724,0.142772,153.72,0.0287593,k49621
k34095,9.28953,0.00819444,117.773,0.126879,k24305
k5767,4.34999,0.0325846,200.684,0.0843896,k26087
k43531,19.2712,0.170706,133.17,0.0202237,k4006
k9483,14.4429,0.39305,83.4652,0.0548583,k48458
k56074,17.9348,0.129653,127.247,0.0559903,k53930
k34318,8.27122,0.371742,65.2109,0.0315958,k13627
k29110,16.0349,0.217222,146.727,0.0497454,k48928
k42565,19.3884,0.106968,71.264,0.0493467,k45093
k42453,3.78022,0.00854167,52.9735,0.0703599,k37254
k25263,14.113,0.356528,72.3254,0.0462697,k19866
k24968,13.7143,0.0115799,50.2722,0.0367821,k17600
k7043,6.98021,0.0668924,162.306,0.0243517,k5461
k33660,6.57759,0.375897,36.1807,0.15082,k19804
k55109,21.5601,0.00698495,228.769,0.0136725,k5229
k56514,5.83076,0.244051,56.5546,0.0252966,k9213
k37097,15.0729,0.0835301,59.6057,0.052886,k7440
k9666,11.1512,0.502731,203.125,0.0324399,k31058
k37114,11.0418,0.0504514,173.122,0.0733025,k5270
k630,23.1556,0.00314815,33.0092,0.140127,k21406
k7431,12.2859,0.078151,16.9822,0.0446912,k19078
k19976,4.83494,0.0910822,71.8246,0.0375116,k537
k42678,15.8765,0.0363021,56.9607,0.0967052,k18461
k40538,9.44609,0.16092,129.257,0.0538568,k50469
k23182,3.76139,0.0828009,94.192,0.153159,k24203
k45090,17.6552,0.231962,204.345,0.0278233,k40942
k11301,9.30857,0.45147,67.9025,0.0236006,k19914
k20615,4.21192,0.0608565,130.682,0.0819009,k40707
k10554,6.49411,0.584433,148.09,0.0374301,k25385
k7625,16.1059,0.117876,68.0694,0.0262508,k37044
k50293,7.5956,0.16592,137.874,0.0446453,k37036
k55148,4.45501,0.187668,105.328,0.0401299,k45494
k25288,14.5463,0.0438021,153.878,0.0686378,k36024
k35515,17.9767,0.0313411,134.701,0.0214519,k13537
k45414,7.05136,0.0127951,76.7169,0.215054,k51072
k13150,10.1396,0.0330671,168.075,0.0470392,k346
k4448,5.18126,0.0153255,96.7505,0.0360571,k20404
k13278,9.28591,0.041088,64.9854,0.0735931,k21258
k17543,1.2297,0.0219097,79.189,0.0411199,k52880
k13622,18.9801,0.147691,98.0329,0.0254166,k33585
k44779,12.4298,0.0140509,150.558,0.0248531,k29301
k11787,12.9845,0.0489468,172.979,0.0493093,k20188
k48539,16.4576,0.0899826,184.987,0.0374078,k19794
k10126,4.50007,0.0132581,12.845,0.0272736,k13192
k11595,12.1086,0.224948,180.378,0.0594642,k14994
k29353,13.2035,0.0495052,55.1013,0.0333031,k4156
k22229,13.6958,0.0604745,99.6626,0.0730498,k41489
k38565,2.82931,0.0470081,179.138,0.0387603,k13350
k49820,0.959348,0.0428646,130.487,0.0703947,k7605
k25621,6.28653,0.139583,83.2601,0.10579,k36670
k14851,10.5533,0.125932,96.3349,0.0633415,k54043
k26209,10.3682,0.0247222,234.727,0.0342866,k39494
k41823,5.40246,0.0903125,167.14,0.0588347,k27475
k36728,14.2281,0.011412,63.5644,0.0967742,k48650
k36723,5.6896,0.250689,214.043,0.0117263,k1926
k51205,3.17433,0.00715278,122.306,0.0259839,k37330
k48548,2.39961,0.109988,171.346,0.0556848,k1336
k13022,3.01919,0.0570602,210.915,0.115425,k53302
k55074,21.7378,0.0581655,106.344,0.114812,k21697
k6485,10.0531,0.149983,112.633,0.0605839,k40171
k23817,13.3023,0.313623,55.4809,0.0281331,k23389
k47594,4.46173,0.108657,82.9643,0.0442886,k34998
k28911,11.7716,0.338559,130.719,0.0632319,k57185
k31198,17.6786,0.0925926,42.1868,0.024446,k19728
k27893,15.6051,0.105712,90.4059,0.044127,k15374
k46954,3.70842,0.119288,68.3242,0.0712214,k5588
k50934,18.3331,0.0404572,123.394,0.0793857,k11917
k31794,1.81814,0.0680729,59.3481,0.0600662,k15731
k7053,4.62487,0.0218287,147.708,0.0497734,k35808
k3408,17.2269,0.34331,180.025,0.0435667,k19495
k25644,14.6374,0.0259896,163.379,0.012524,k45381
k15608,5.93711,0.496534,93.8044,0.0314002,k26362
k8566,8.70084,0.195592,111.912,0.0769719,k45617
k10116,8.21283,0.0140972,136.536,0.0356549,k27414
k20499,18.7236,0.174358,167.846,0.0502599,k18494
k813,12.3357,0.0551823,77.867,0.0819093,k43270
k9014,6.027,0.0102257,218.151,0.0464272,k3874
k14394,24.1808,0.0673322,71.9897,0.158228,k2897
k31356,17.0194,0.00943866,149.634,0.0627501,k14725
k42585,14.915,0.0359259,138.666,0.131301,k4898
k26289,13.1983,0.193119,85.3081,0.0653275,k32778
k189,21.33,0.0259722,163.498,0.0761961,k5131
k6733,14.4868,0.101453,94.8431,0.0382357,k38788
k35229,18.8026,0.153223,141.108,0.0678055,k7855
k2834,7.96448,0.0940741,67.314,0.0334817,k669
k50845,2.83444,0.145879,88.5638,0.0337374,k36011
k53368,1.35206,0.00425347,217.618,0.0487517,k14436
k14277,18.2248,0.512494,150.82,0.0319605,k47531
k34555,14.8931,0.014294,60.786,0.108758,k12550
k43089,5.37887,0.17472,77.2666,0.0566316,k51736
k53248,17.7517,0.0145775,121.734,0.0271155,k23451
k18349,8.37397,0.00756366,106.855,0.0528698,k43570
k45753,6.1617,0.634936,157.37,0.0349535,k27415
k6713,7.77803,0.067853,198.163,0.0335619,k30065
k50844,3.45375,0.0200289,185.195,0.0730193,k22624
k2336,6.69076,0.107836,209.591,0.105085,k26886
k14890,8.39232,0.218003,234.018,0.022976,k1528
k56709,2.63633,0.0762044,105.201,0.0858369,k7071
k5216,2.79137,0.0836053,45.316,0.0339342,k16976
k47093,17.3811,0.131047,110.837,0.0237978,k55142
k29421,15.6492,0.340911,252.684,0.104341,k39284
k52229,3.86003,0.668461,181.78,0.0328814,k3607
k19252,13.8911,0.0156539,113.462,0.128032,k23256
k18475,10.8379,0.0109896,167.846,0.0309323,k54623
k51003,2.66211,0.00936921,118.681,0.0312147,k50531
k40366,7.90759,0.202321,45.7642,0.106407,k21394
k50084,14.0574,0.0244502,241.975,0.0209435,k28106
k31364,16.7903,0.150284,37.646,0.0816074,k12294
k32691,15.7766,0.347795,50.5048,0.0384524,k20835
k45251,11.4443,0.0620378,165.278,0.0297638,k44619
k847,12.1429,0.138993,96.1663,0.0249779,k17649
k30610,0.592898,0.142193,163.576,0.0152966,k37131
k33603,4.68384,0.336134,76.5197,0.0427685,k32660
k23314,5.44531,0.243206,71.822,0.0363429,k51761
k18249,18.9235,0.053588,84.1928,0.0818713,k21645
k47873,9.25265,0.526059,45.0297,0.0407491,k36552
k14819,26.2474,0.0894734,106.657,0.114611,k18157
k34576,8.77734,0.177147,107.864,0.0373126,k27418
k33893,2.33776,0.0126505,92.5704,0.0628471,k33621
k50308,9.88544,0.149144,158.867,0.0252898,k20027
k15349,7.49636,0.00467014,17.9458,0.044377,k39794
k35887,12.6782,0.032066,166.493,0.0359222,k40511
k7906,18.7665,0.00393518,145.523,0.0774443,k35129
k3746,16.6332,0.0556366,218.608,0.100728,k985
k44030,9.72452,0.0929297,127.36,0.0853081,k27367
k34185,4.18777,0.058206,121.729,0.0551867,k53477
k22803,5.67452,0.228264,121.827,0.0239759,k55145
k51871,15.6287,0.187911,79.441,0.0583504,k44892
k46466,8.81624,0.0507161,112.959,0.0350439,k27989
k51201,0.788354,0.244728,125.987,0.0539013,k26223
k30532,11.2778,0.398639,240.134,0.0628959,k51251
k45370,12.1676,0.380399,148.082,0.032811,k1746
k36051,7.34833,0.361921,84.2324,0.107534,k27042
k7367,13.3469,0.145758,140.836,0.0350766,k30752
k3805,16.2746,0.146696,153.648,0.0241898,k31245
k46779,6.42901,0.177697,254.831,0.0294369,k28965
k44667,6.0013,0.457645,110.603,0.0586109,k46728
k44388,3.96706,0.277645,106.732,0.0280726,k47931
k33772,4.52578,0.0353472,62.265,0.0284678,k5990
k31716,14.8264,0.0331887,132.01,0.109749,k45376
k13654,12.0725,0.0798611,81.914,0.0151267,k36289
k7322,13.6419,0.0275116,141.62,0.0374787,k41424
k31404,1.36967,0.0233391,82.9794,0.0634636,k14937
k10172,5.21152,0.0149595,125.825,0.194544,k50315
k1928,15.8689,0.0511863,129.679,0.0448685,k19381
k48032,9.10514,0.309491,106.978,0.120924,k57000
k54684,9.87494,0.316667,98.3155,0.0231293,k7754
k26024,8.8142,0.00936921,82.1851,0.0665314,k29431
k34874,0.782007,0.141505,239.286,0.0169333,k54218
k13271,10.5429,0.0492593,49.6628,0.104152,k7948
k39593,12.2809,0.0641782,202.306,0.0268974,k21922
k1395,1.85852,0.149254,175.801,0.02792,k41894
k14256,14.9546,0.1518,89.3772,0.0177761,k48536
k43205,14.79,0.0499074,157.3,0.0983685,k38368
k27141,16.1138,0.0749248,65.9525,0.0157936,k6580
k24208,4.42674,0.0723669,161.545,0.0468207,k34422
k33589,11.2711,0.102216,97.3616,0.0607389,k28396
k1221,11.6896,0.0298843,159.736,0.0730104,k10718
k5164,2.14162,0.0466551,93.4648,0.0132864,k39514
k43717,3.80187,0.100949,134.086,0.0697396,k32434
k3553,3.50223,0.121991,79.6982,0.0522539,k35198
k15419,8.36713,0.593287,141.637,0.0219631,k164
k36082,17.3499,0.0367014,143.914,0.017591,k45780
k32510,5.51,0.206997,118.95,0.0555986,k38803
k13337,10.2637,0.0800926,189.312,0.0530215,k51912
k34513,19.9986,0.395404,121.548,0.0404862,k8327
k29360,2.3158,0.150035,155.737,0.081726,k14926
k30184,17.3406,0.0940451,118.567,0.147914,k6808
k56050,10.8744,0.0325,159.019,0.0367278,k38572
k41041,16.0371,0.0188542,31.9044,0.0369135,k38091
k26506,16.9044,0.197853,118.647,0.048501,k53548
k39612,16.6516,0.456088,234.484,0.0654804,k11721
k11725,11.057,0.0321644,70.7039,0.0264658,k8962
k31973,10.4016,0.0854051,213.731,0.0231359,k37782
k35721,11.2776,0.22713,75.2447,0.0432874,k17117
k1848,2.81572,0.0751215,37.5884,0.0963788,k53604
k28630,11.8763,0.0130382,70.9874,0.0396949,k28135
k8625,13.1909,0.92375,52.1997,0.0228516,k22400
k52664,12.1603,0.603501,184.597,0.0584871,k51596
k8941,9.86459,0.134861,106.113,0.0822882,k43311
k55050,7.43952,0.410371,54.9869,0.0317994,k36448
k36168,16.4279,0.119178,109.923,0.137432,k43925
k24599,8.32818,0.171586,107.605,0.0794941,k55838
k36358,10.2186,0.1193,136.552,0.055417,k30141
k26575,15.115,0.157338,236.641,0.0536434,k38741
k15963,9.87394,0.313061,141.491,0.028817,k3579
k1761,1.03039,0.391267,58.4392,0.0384878,k11166
k15770,4.21637,0.0342014,21.9855,0.025842,k20041
k10632,11.6615,0.311806,127.029,0.0455388,k66
k13896,11.3306,0.523339,146.591,0.0151929,k24561
k8375,5.72573,0.042772,52.649,0.0375202,k37494
k54906,5.90479,0.122587,98.2598,0.0348613,k29279
k54387,6.91835,0.112002,73.5563,0.0270499,k25044
k11086,4.52422,0.139831,119.001,0.14359,k4915
k44450,17.7264,0.0427604,115.271,0.0428931,k25555
k41302,16.7497,0.00432292,126.59,0.0712375,k51527
k23782,5.21397,0.159543,115.693,0.0251039,k41484
k36773,13.3467,0.0806019,123.835,0.0173743,k42994
k21283,10.4595,0.125332,78.8024,0.0259685,k19042
k15953,7.81896,0.0585301,95.6995,0.0695097,k54638
k11032,6.39902,0.492604,195.6,0.0383938,k24297
k33119,17.9333,0.00273727,232.292,0.123924,k25001
k8121,13.546,0.0577546,203.48,0.0237111,k36120
k40088,12.6624,0.0178241,74.9521,0.0431598,k259
k21849,12.246,0.0078588,103.358,0.0218293,k41958
k4172,13.7031,0.746852,116.627,0.0368136,k36884
k46041,3.60649,0.0435352,94.8886,0.128998,k12171
k43890,15.9514,0.0659896,40.4683,0.155642,k30906
k50899,12.3777,0.155521,219.267,0.0760058,k50319
k5879,21.1644,0.0239699,152.399,0.0232901,k50683
k36293,3.77187,0.106985,51.0785,0.0236646,k8946
k33532,16.1035,0.00738426,153.21,0.0427933,k29023
k48367,3.30885,0.128449,94.8439,0.0725562,k33103
k10320,7.27313,0.0403877,138.071,0.071449,k40519
k45472,5.73102,0.315833,145.49,0.0256033,k49057
k19333,3.32342,0.0540162,66.8894,0.0153699,k4475
k32476,12.9096,0.637037,170.191,0.100858,k37422
k17652,6.24055,0.0837732,129.931,0.0608998,k20904
k23785,16.23,0.380376,103.713,0.0457375,k49802
k683,19.9119,0.00910301,103.284,0.0276768,k2117
k24827,10.4272,0.393634,96.3103,0.0190995,k3061
k45924,1.5499,0.025,123.857,0.117585,k33386
k3712,2.80465,0.348366,117.149,0.0837931,k49995
k44074,13.8115,0.161655,89.2514,0.0556216,k39721
k42973,8.51015,0.0234491,125.966,0.0525858,k24749
k30963,1.03756,0.242072,121.078,0.0708749,k36629
k7760,9.2489,0.264786,208.148,0.0819882,k17392
k5858,4.89118,0.0333102,80.079,0.0782071,k9118
k23913,5.7996,0.06875,129.237,0.0303993,k15450
k44865,16.8772,0.0558398,142.405,0.0439465,k7234
k52089,9.43044,0.0957812,59.5292,0.0220238,k16251
k29285,9.9369,0.0564178,38.8961,0.0238585,k15894
k57494,20.6514,0.212477,119.847,0.0299308,k27373
k43512,7.40688,0.256227,208.171,0.0511165,k2759
k31634,1.69683,0.23776,99.5751,0.0815876,k1180
k13230,6.86787,0.104392,153.763,0.0696187,k15057
k51456,10.7521,0.121842,34.4866,0.018672,k49935
k11008,15.3112,0.452541,76.3399,0.0480696,k38779
k30179,15.0746,0.0838542,180.495,0.0750766,k18506
k5947,7.40684,0.274537,87.5298,0.076087,k20861
k41077,11.1253,0.54985,231.282,0.0159606,k35981
k1219,12.9419,0.121493,166.877,0.0157377,k49231
k21050,22.0434,0.0362963,142.835,0.0271817,k48649
k27989,1.67481,0.0845255,76.7176,0.030768,k24368
k34549,17.3634,0.463414,160.954,0.0678714,k27530
k22315,7.36767,0.102772,120.596,0.0442908,k46395
k15983,14.9681,0.114219,118.307,0.0679702,k39431
k27479,7.0798,0.11151,76.7653,0.0772164,k35970
k39231,16.7363,0.0620117,110.38,0.03631,k8650
k41040,7.66129,0.400191,170.399,0.0472564,k1314
k42296,8.78796,0.0140567,60.5231,0.0479729,k33322
k15601,8.93369,0.0265856,75.5206,0.0453992,k15585
k17598,9.50955,0.0398148,81.8156,0.0673299,k166
k20297,15.2322,0.00564236,210.177,0.106319,k11949
k764,8.96819,0.0731771,87.4528,0.0468997,k16645
k40730,17.3666,0.0116493,131.88,0.0397921,k49641
k35055,13.3084,0.00791667,137.379,0.027791,k48434
k7117,7.37916,0.172784,248.298,0.0831354,k45823
k53034,24.2853,0.120631,92.7391,0.0252334,k14401
k46694,16.8286,0.0464815,64.0486,0.0223296,k36926
k42847,2.52135,0.0196238,194.786,0.121592,k29872
k48483,11.9476,0.0621123,108.994,0.0376096,k12133
k47593,7.02672,0.291169,96.9386,0.0386473,k54126
k37593,20.2339,0.0496701,132.127,0.0170471,k48403
k1499,7.29013,0.373353,106.542,0.0229846,k4744
k52295,13.5472,0.735116,163.332,0.070122,k24840
k2221,14.8949,0.172676,207.209,0.0449067,k28567
k22443,16.8511,0.0313079,232.202,0.061234,k33046
k10097,4.53141,0.19169,48.1467,0.107573,k42538
k7309,10.278,0.0539005,164.454,0.024734,k3150
k28872,5.47148,0.189884,246.835,0.0211042,k19167
k37587,14.2785,0.138652,54.8302,0.049446,k46993
k54978,11.1914,0.143008,114.307,0.0466869,k20710
k1123,20.654,0.394811,125.039,0.021415,k41217
k11569,9.77629,0.127089,129.2,0.0264042,k1881
k19073,25.2623,0.325694,70.4304,0.0487284,k5015
k17819,21.7078,0.0757234,177.59,0.21831,k52979
k25785,14.6084,0.67452,137.179,0.0118922,k23445
k52951,11.8062,0.235456,88.733,0.0786551,k7104
k34535,16.6474,0.0653711,133.021,0.0355394,k17647
k53768,26.7216,0.104907,139.62,0.0422967,k17343
k34630,16.5487,0.195801,44.7629,0.0172914,k54110
k3535,12.2591,0.0411588,136.791,0.0224472,k33695
k34201,3.58586,0.0992535,116.483,0.0636637,k46489
k27842,8.7568,0.0387153,139.025,0.031974,k16242
k24252,9.58926,0.0237616,124.091,0.0730606,k20816
k12825,2.50362,0.04778,128.456,0.0169346,k28601
k41560,10.5287,0.0147049,123.061,0.138461,k53524
k26158,6.02487,0.165313,220.904,0.0505433,k50038
k45339,8.18276,0.0788252,253.373,0.0405818,k22395
k31730,14.8312,0.0299768,220.651,0.0784314,k31415
k21905,9.56851,0.326626,56.6953,0.146968,k37053
k26092,9.99764,0.0202373,204.84,0.0527801,k42259
k42864,18.7852,0.425143,214.742,0.0904486,k48979
k36309,6.1928,0.160735,73.0428,0.0270535,k56163
k39912,4.18371,0.0174884,60.7693,0.0229243,k52987
k33615,10.5266,0.0114352,26.1805,0.088111,k21917
k332,17.257,0.0898958,184.66,0.0315198,k35324
k12100,14.0274,0.00278356,115.378,0.0325746,k19012
k54307,21.3688,0.122506,55.251,0.0230207,k42845
k47952,19.5248,0.0199826,49.2502,0.0434444,k23829
k43470,0.619622,0.0173438,79.677,0.0199138,k33661
k8838,16.9776,0.0428993,160.668,0.157967,k2600
k49245,6.47725,0.0288599,164.501,0.0546353,k6087
k36887,8.91128,0.0154167,180.747,0.0385424,k41391
k49072,6.36017,0.164005,147.444,0.0269026,k21690
k35918,14.2767,0.0899248,90.8491,0.0383166,k30278
k49828,11.7912,0.140608,35.0833,0.057107,k8525
k28956,7.91968,0.299566,126.99,0.0846377,k30326
k28847,4.44414,0.335995,215.31,0.031374,k49858
k23059,8.59781,0.00649884,74.1073,0.0366494,k40239
k52990,1.71449,0.147251,159.426,0.0378545,k33737
k46926,11.6999,0.0871412,220.332,0.0249422,k32709
k48431,11.817,0.123073,136.236,0.166667,k4959
k29386,16.8222,0.208044,157.516,0.0576037,k39447
k40673,18.1122,0.0284433,56.343,0.170475,k26526
k44509,14.501,0.200961,74.3164,0.0349653,k27390
k6642,3.13075,0.125801,128.62,0.0615337,k25662
k57245,3.41739,0.130573,146.646,0.028579,k33084
k17961,13.9408,0.0125984,164.901,0.0175425,k26932
k32102,18.2839,0.0559722,173.424,0.166667,k17428
k47167,16.8065,0.20706,140.988,0.0648927,k30622
k25379,1.73518,0.0328241,146.949,0.126945,k45370
k5728,13.4581,0.227569,93.41,0.0481955,k25393
k9051,3.63678,0.312159,199.101,0.0177742,k18623
k38471,7.38501,0.228345,55.7141,0.0617169,k46836
k15523,26.5393,0.0258796,123.399,0.0426512,k18129
k48838,3.76325,0.310642,74.3619,0.0640174,k27877
k19382,8.50236,0.0228819,86.797,0.030945,k5530
k4724,5.30706,0.182523,121.847,0.0496859,k695
k7521,7.85087,0.128102,254.88,0.0496512,k33457
k6819,24.7129,0.0260474,170.836,0.129993,k2374
k54175,18.9868,0.173744,190.059,0.0305209,k54627
k46260,10.86,0.0247106,92.8905,0.021477,k7524
k33015,25.0688,0.110243,113.783,0.027692,k38796
k50429,18.3824,0.0606019,132.338,0.0614685,k47870
k20274,21.0416,0.31114,100.076,0.0251864,k1301
k3868,4.69122,0.554595,191.031,0.0289953,k49403
k50598,8.29299,0.0285359,135.356,0.0658606,k6819
k18726,3.8209,0.543657,188.938,0.0595386,k28108
k52166,11.813,0.253721,135.85,0.0560904,k34812
k25920,0.0528112,0.580665,51.1646,0.0654546,k21652
k39260,6.42133,0.0273264,130.225,0.0336979,k12605
k49269,5.96152,0.368825,97.291,0.0170806,k16938
k35656,9.92827,0.0376331,79.0052,0.0209968,k21079
k47357,13.3052,0.64963,128.749,0.0225173,k53306
k21096,0.983509,0.129722,98.9196,0.155242,k32540
k12402,10.0213,0.00844907,164.029,0.125598,k46301
k41398,2.71343,0.367459,213.242,0.0770552,k5546
k35195,4.01244,0.0113368,102.752,0.0905085,k25358
k11048,3.69971,0.050544,252.111,0.0378515,k28463
k7407,9.47735,0.153154,79.5251,0.023918,k25335
k16876,10.8136,0.00403935,71.3183,0.125984,k7751
k53893,17.0899,0.10967,139.501,0.0305738,k14579
k2204,26.1349,0.0109259,182.516,0.0699471,k22514
k39443,4.99251,0.811366,161.184,0.0242729,k54000
k9997,4.48817,0.550943,77.7507,0.031141,k45293
k39367,3.15973,0.180243,158.484,0.0393816,k44909
k40111,6.54726,0.231314,21.1486,0.0262289,k28254
k17453,6.2926,0.0266088,120.705,0.106639,k22204
k36143,14.4627,0.333686,115.964,0.0232567,k32692
k40485,6.45122,0.238559,106.723,0.0611732,k49748
k21118,24.251,0.669433,65.8383,0.0226249,k52599
k4697,2.81337,0.1314,234.602,0.0959257,k55037
k18955,4.54622,0.175534,162.247,0.0460462,k19351
k51732,8.10488,0.0496875,193.185,0.0714791,k17753
k24172,2.28274,0.017934,99.578,0.0514061,k17658
k51030,17.197,0.0101794,45.1693,0.0239117,k29063
k51062,21.0455,0.0167766,31.0057,0.102135,k37640
k47098,11.6851,0.0124942,112.996,0.0872391,k6131
k16280,2.28337,0.0920023,114.915,0.0633252,k10564
k37157,6.13154,0.0210301,58.0043,0.0352043,k1801
k16504,4.4678,0.00385995,9.26538,0.162445,k10135
