Key_0_0,V32,V35,V49,V31,Key_1_1
k9259,0.251078,1.92487,65.3776,18.9014,k41316
k50033,0.235604,12.5416,96.0625,4.28378,k12418
k21950,0.775315,-10.5103,106.151,42.2141,k42921
k56260,0.159495,-0.643434,188.858,34.784,k56161
k33214,0.397214,-1.52734,122.161,4.81832,k20994
k39414,0.744775,-0.261434,170.722,9.87235,k42245
k5412,0.434722,1.4524,117.044,0.36651,k4881
k13607,0.543477,-1.68374,98.1788,24.9551,k30592
k19695,0.201724,-0.32386,136.187,58.1252,k38685
k22368,0.1101,-4.14257,113.087,35.8765,k55605
k16194,0.115684,-8.04395,120.186,12.8325,k11003
k6008,0.486205,12.7217,66.6578,52.6864,k52227
k39968,0.131233,-7.97718,89.7266,7.10793,k38242
k1595,0.365443,-0.273226,188.09,43.7604,k27520
k338,0.313768,0.941,114.919,31.5176,k47403
k675,0.681563,2.77934,209.281,47.9133,k3028
k27050,0.478057,-4.3642,120.772,0.365576,k39911
k9359,0.639394,-0.342917,95.9729,39.9831,k10496
k53511,0.564023,1.93965,74.5203,8.72857,k54490
k13832,0.153636,5.32677,147.569,44.8298,k19114
k40944,0.207599,0.478133,158.339,34.762,k51040
k50332,0.239865,3.48452,254.666,85.8159,k3825
k47667,0.399828,13.8095,173.933,83.4761,k4667
k3808,0.323113,-0.158409,102.551,10.6475,k38836
k42156,0.110646,0.0383664,146.699,12.4927,k32854
k10567,0.355985,-2.60414,206.276,46.0898,k21171
k35427,0.634761,-3.86612,190.625,30.6621,k37786
k15063,0.940611,0.441336,101.794,32.4481,k12445
k13580,0.35405,12.2711,73.3855,11.0263,k37793
k46095,0.520444,-0.908925,176.572,45.3948,k13120
k44035,0.0604507,6.35877,101.721,18.9341,k19283
k37740,0.11951,10.1528,182.146,53.3656,k10265
k462,0.106225,2.8226,123.883,24.6609,k29451
k31775,0.155869,1.93345,60.7178,21.1554,k49484
k23120,0.296948,10.5241,52.7189,7.24355,k3787
k37468,0.252829,3.01267,64.0567,25.0138,k45301
k45450,0.557662,8.14725,102.966,62.1998,k5764
k16158,0.267356,4.58907,53.3189,28.9419,k56929
k18227,0.0663565,10.5685,110.076,18.7579,k49231
k47628,0.642626,-0.544882,39.2054,48.3611,k39499
k27816,0.131603,5.20745,247.581,51.7737,k17754
k9786,0.172415,-11.3376,106.955,11.0744,k1392
k16387,0.108058,-2.20091,49.2283,37.9464,k24653
k54719,0.764014,0.130598,176.353,44.7266,k56195
k45881,0.138537,-1.4742,73.4163,5.12848,k19600
k39379,0.671198,6.53052,106.279,10.3755,k39887
k24891,0.201128,-0.56422,62.8171,32.9642,k29866
k15882,0.129864,0.0684371,168.486,25.3287,k25678
k51304,0.092593,0.849194,226.947,23.8773,k51812
k2364,0.319711,8.34445,202.484,31.3044,k49303
k51815,0.102784,-5.0483,106.229,45.8063,k45997
k2457,0.0716669,5.38866,148.946,16.0822,k30388
k57058,0.239248,7.91166,170.573,15.567,k47453
k45635,0.219361,-3.3945,35.5085,64.2662,k19258
k55730,0.495432,2.44333,60.6928,69.65,k11351
k49021,0.317001,-0.903194,200.848,58.4115,k15939
k15047,0.730092,0.328598,138.444,12.7066,k18794
k13156,0.0340555,0.966923,99.0692,30.869,k27787
k25530,0.20182,-3.31208,102.987,37.7298,k16324
k25625,0.120006,-0.375566,90.3481,11.9455,k35601
k13411,0.337857,2.54437,173.796,46.3185,k5973
k53786,0.474174,-0.462525,72.1476,34.226,k41712
k6251,0.988941,-0.0300764,71.7147,28.627,k54691
k16415,0.135423,-9.02246,134.9,12.029,k2976
k90,0.375342,2.3596,177.474,32.2635,k56587
k12375,0.121595,6.03098,87.7887,30.2923,k9720
k10701,0.522644,7.30458,237.595,21.5506,k19921
k40450,0.402828,1.90368,209.149,18.1626,k32603
k5917,0.490518,0.213469,134.613,15.5644,k40881
k54173,0.636694,2.31251,66.2142,15.7958,k36610
k34094,0.166819,9.19318,157.642,55.0689,k33987
k15766,0.407667,0.572355,59.9165,51.4239,k24705
k14666,0.464449,5.12939,82.092,47.2949,k45230
k50712,0.070268,-0.191701,25.9534,2.84339,k15174
k52811,0.0595097,-0.105172,40.4777,47.4466,k146
k12630,0.124234,0.0535968,43.8391,4.79497,k42063
k19960,0.66339,-1.14063,128.292,64.5532,k54904
k1694,0.81924,13.5758,83.2508,5.10459,k970
k50455,0.624036,-5.30634,102.889,50.1512,k10688
k53854,0.159483,-2.05347,41.1475,72.4844,k21080
k26820,0.399584,0.370972,137.481,36.2142,k34678
k7594,0.352713,6.07839,168.455,51.7414,k10459
k19051,0.152196,1.62402,130.781,46.684,k29434
k5222,0.25111,4.19194,113.95,34.2374,k47317
k48286,0.172777,2.02177,154.294,49.9624,k21357
k32279,0.597043,1.18802,78.0629,8.80586,k30624
k17816,0.410179,1.60659,63.7706,43.4804,k29195
k35377,0.170981,6.29119,156.603,20.1276,k23187
k46011,0.241628,2.37273,215.992,25.021,k20205
k44707,0.0992575,-3.66857,148.714,29.3414,k28897
k25061,0.666445,12.3619,161.165,41.8194,k4439
k1803,0.186588,2.98351,116.812,51.8549,k10077
k3846,0.314028,0.118855,183.087,73.7804,k19032
k36194,0.333425,-4.36806,57.2791,23.1943,k53585
k23084,0.545579,0.845709,51.7283,32.2809,k55939
k47505,0.124952,-2.07719,50.2535,31.2163,k32536
k19637,0.12242,3.71626,102.19,66.5765,k29438
k49997,0.421812,-0.370178,103.191,56.6949,k40564
k35627,0.281058,-8.12434,135.513,47.8134,k42288
k11685,0.383659,-2.63579,115.951,1.48049,k3618
k14455,0.100518,-0.553438,128.909,24.7058,k51606
k3315,0.155992,1.60413,120.534,25.4061,k1142
k45270,0.54511,13.0122,209.85,46.8387,k30737
k15957,0.136438,3.32372,118.317,49.2647,k52167
k54138,0.120908,-14.103,170.204,8.16786,k10713
k5641,0.161257,-3.43514,84.171,62.7281,k27899
k2413,0.513167,-4.087,142.476,47.198,k31127
k50249,0.283897,0.388816,145.117,34.6854,k28726
k48236,0.319257,0.293829,11.8273,27.2836,k4091
k15960,0.19623,-0.0236367,107.366,9.48329,k30750
k54918,0.131921,-2.96673,109.942,18.0767,k43162
k8683,0.513198,9.50173,129.955,28.1552,k34209
k31308,0.412445,-0.747501,97.5843,67.2726,k23442
k34589,0.781841,2.57848,135.168,18.5121,k16576
k42419,0.0845115,-1.61595,150.069,11.5024,k46609
k16917,0.203246,1.49716,69.802,49.8595,k45556
k46567,0.0750213,2.96586,109.402,9.11524,k31587
k29345,0.201544,3.4062,124.245,23.1862,k23875
k13092,0.0803008,0.183153,123.566,55.1255,k56492
k35275,0.153702,0.750859,208.517,15.6935,k39818
k34407,0.31971,-1.82981,49.887,29.5194,k52090
k2710,0.594117,-22.1436,111.217,50.7838,k21136
k40835,0.347531,0.547915,76.8266,47.006,k54027
k52494,0.175454,-3.97193,129.595,50.2581,k37977
k16989,0.584784,6.45525,159.052,32.2302,k51830
k13331,0.0716847,-0.163282,85.0238,68.633,k12537
k56357,0.122197,0.823728,202.837,25.9519,k11714
k35532,0.287748,-2.0535,57.6536,53.6927,k45344
k23630,0.177316,-2.95713,111.299,25.0517,k15242
k21857,0.108235,1.08723,87.6694,13.0978,k24895
k16928,0.0646375,2.34804,82.0283,17.2543,k49661
k13517,0.349932,0.68582,68.7113,31.7864,k47498
k42444,0.104104,-0.303412,192.962,3.74607,k52112
k37670,0.316035,4.20272,165.242,37.6515,k30052
k47666,0.196123,3.86714,87.9834,82.7244,k7620
k8423,0.112451,-2.33393,187.281,44.3186,k3030
k30246,0.514436,-1.30134,69.7815,21.5054,k27098
k9068,0.965989,3.83279,199.474,48.2404,k47385
k9213,0.25097,-4.20999,85.1111,24.8918,k42213
k16083,0.675953,-0.654488,155.11,22.1372,k52925
k46715,0.939251,-17.6238,97.8639,15.9003,k45565
k42107,0.23878,19.6883,100.38,11.9284,k49364
k10151,0.478606,-5.20397,225.408,22.0255,k5406
k21519,0.716949,0.642075,73.7143,24.9269,k34133
k56818,0.558044,6.78022,93.875,47.1041,k45413
k5557,0.607446,-0.126104,225.339,12.5462,k24389
k11630,0.419719,10.8584,88.5319,14.1438,k50962
k30142,0.332273,0.470289,39.2975,43.1235,k12957
k53584,0.0694524,3.09643,126.276,4.97087,k13510
k37886,0.359782,-1.40295,115.143,18.9809,k26384
k20729,0.187402,-9.00193,222.0,20.6207,k33910
k39153,0.637907,-0.602581,59.0526,13.6431,k58
k38694,0.276128,-8.93519,95.2721,24.9606,k57073
k22933,0.35216,-1.7055,86.913,8.43595,k30152
k47807,0.579647,0.0832182,130.737,10.9032,k50609
k12462,1.00114,-4.4341,211.791,12.0223,k39995
k40465,0.174215,-1.43523,208.873,45.0461,k46669
k22375,0.515146,14.5953,168.178,64.7594,k28851
k52393,0.503743,6.92922,145.02,60.9881,k8616
k41195,0.221534,-2.69378,107.744,50.3634,k16012
k25335,0.414918,-0.145211,112.534,23.2002,k5962
k36350,0.314731,36.6795,49.9377,11.4144,k5138
k28023,0.227874,-10.2965,45.3855,68.6672,k26269
k15133,0.550579,4.42059,115.633,43.324,k25772
k9251,0.632786,0.925329,142.494,8.67709,k17669
k37455,0.324621,4.71705,126.028,18.4289,k48837
k22501,0.241859,9.35751,35.2341,43.8958,k35337
k35310,0.313597,4.25567,117.896,69.8862,k13879
k48991,0.156227,5.96578,209.766,35.7103,k38545
k37273,0.340561,-3.11593,87.9041,47.088,k12978
k26968,0.541082,-8.78046,209.984,75.6656,k28525
k27616,0.109491,0.57092,225.547,24.1058,k38355
k20347,0.809336,8.53654,86.5431,43.495,k34078
k44477,0.13686,2.4838,118.965,42.3377,k33908
k35329,0.337229,0.246567,89.8611,43.2498,k57015
k56793,0.204759,-2.8393,87.2224,36.7223,k29286
k37791,0.14172,-0.391469,106.043,63.8147,k6940
k16980,0.281222,-1.54594,152.183,10.5879,k28398
k43794,0.387319,-0.208144,1.60416,20.9122,k30217
k10609,0.815693,2.79876,124.209,58.2077,k34591
k28068,0.440403,-1.45941,52.2937,13.1054,k17417
k56949,0.241939,0.0814754,106.472,50.3934,k47001
k6243,0.381024,1.70303,196.148,53.5693,k30368
k23169,0.0686864,1.47572,156.444,67.6402,k34211
k18595,0.16006,2.16071,86.2901,20.3906,k14931
k35632,0.147842,7.05945,67.0527,33.8191,k51535
k20136,0.314362,-1.11276,61.7896,38.4437,k36313
k12642,0.317858,-7.47226,145.617,31.5221,k37569
k1483,0.234386,3.32819,83.8651,61.4102,k53895
k46950,0.469301,0.756238,94.2621,37.8167,k31576
k8306,0.90733,-6.70483,250.751,25.0838,k43635
k725,0.432691,0.999634,249.114,46.3713,k42632
k56182,0.090738,2.03628,146.086,45.2997,k33969
k55450,0.21186,1.80755,187.665,36.0112,k3399
k10009,0.0919462,3.12683,64.6717,31.9434,k2706
k13314,0.822213,0.830022,117.878,22.4616,k42490
k35581,0.140016,-3.77574,132.884,31.9769,k30482
k53414,0.211943,1.11435,72.0614,47.0786,k13834
k12765,0.572568,-3.87118,71.9949,31.4089,k46671
k11531,0.411325,8.47055,169.009,58.2821,k38321
k46666,1.16346,-1.77445,144.459,59.7768,k33782
k7741,1.00396,-4.25999,197.594,67.7146,k18842
k25101,0.402942,-0.204236,110.548,16.9064,k24158
k16580,0.362821,-1.63393,111.465,40.1646,k23303
k52978,0.466226,9.12899,58.928,46.326,k38930
k55774,0.236038,-6.6415,105.966,6.20512,k55958
k14303,0.208543,9.30496,240.951,6.02273,k38339
k10509,0.746067,0.222411,92.418,36.2609,k37485
k46495,0.824843,-0.486204,62.7654,50.5496,k41122
k44530,0.431764,1.41626,61.2285,33.1684,k47936
k5290,0.816215,8.61465,54.7438,57.2533,k42603
k51665,0.290352,-1.39748,81.2188,37.6156,k18592
k44636,0.142096,-0.00189802,132.4,26.7924,k15443
k40015,0.219754,4.01053,61.4992,19.4068,k52881
k54898,0.0482517,-0.00572677,95.3372,10.5759,k47471
k27960,0.475368,3.1716,92.514,78.2824,k18706
k35126,0.0483178,2.06507,112.582,59.8245,k7486
k35645,0.408861,-0.70397,119.476,26.0181,k14721
k30231,0.525882,-6.20037,131.581,22.3838,k50234
k25748,0.54815,0.829227,36.4547,45.1354,k50695
k39796,0.249178,-0.173483,156.732,40.4674,k14633
k1737,0.309602,-2.18218,103.78,23.0177,k17510
k33171,0.961968,5.45519,46.6754,50.0722,k54075
k2655,0.250584,13.1886,118.584,15.5774,k10886
k8190,0.150161,0.894197,150.84,18.8719,k47347
k2507,0.281479,20.9769,188.349,17.3156,k19591
k26402,0.830781,4.55653,183.677,0.772673,k12838
k20102,0.117893,13.0501,150.461,17.4703,k41775
k28886,0.598401,2.25802,182.066,22.3718,k27701
k53267,0.490413,1.1537,139.463,57.5841,k49479
k30760,0.104429,-0.445142,63.9524,40.023,k53003
k20419,0.191137,-0.245272,252.01,45.4635,k2730
k55420,0.177751,6.586,147.426,16.8195,k10687
k57566,0.360752,7.5229,69.8982,18.2921,k32461
k44093,0.554101,-8.14456,93.5759,22.7398,k54501
k28714,0.867108,3.03171,252.352,32.8594,k26250
k33968,0.290246,35.6522,168.665,46.8391,k5468
k47232,0.641473,-15.6646,68.1427,30.749,k21636
k29789,0.342465,-2.4287,146.486,5.72724,k42244
k21340,0.440332,2.02568,118.923,73.8265,k10844
k34742,0.572921,-1.05647,48.0236,39.0123,k54652
k172,0.449636,44.2172,70.4998,11.0692,k32788
k11974,0.487553,1.3356,33.0057,52.3354,k34559
k50366,0.185193,-7.45902,124.754,40.4044,k3050
k54162,0.495679,14.5258,128.18,19.8765,k5239
k916,1.10308,3.26735,107.613,30.8878,k55906
k1330,0.229822,-4.03283,13.2046,55.2245,k53123
k42045,0.571303,-8.22776,193.849,30.7109,k46128
k37457,0.148678,-15.1805,45.6327,23.614,k38934
k36356,0.0495311,1.08775,146.418,29.2258,k14688
k24020,0.361499,3.50339,46.152,29.7924,k4021
k14722,0.0762256,6.96153,153.702,31.2448,k742
k5618,0.713394,0.311277,36.8311,39.9748,k1547
k3906,0.225067,5.54239,172.385,29.0749,k51666
k39697,0.153908,-1.18957,180.492,52.6774,k38278
k35205,0.0493344,5.69329,46.5644,36.032,k25754
k46268,0.230291,-4.15608,175.62,20.2304,k50458
k27860,0.205346,2.09392,52.1623,28.8733,k14722
k7960,0.219108,0.624043,113.199,23.4707,k2749
k53073,0.100249,2.03848,47.811,13.9022,k54614
k13982,0.390855,-4.47099,254.744,4.32069,k46035
k923,0.208593,-0.158085,79.4741,37.2085,k17574
k51258,0.0966614,0.473299,168.221,41.3401,k40035
k33245,0.283402,-0.409266,206.311,61.7259,k33267
k55089,0.499613,0.423344,197.597,24.8198,k37511
k23145,0.115152,0.0286594,100.917,59.0522,k16698
k57379,0.907201,3.73605,184.66,50.0854,k1030
k40786,0.0955066,-3.91044,54.8617,22.1371,k2270
k56373,0.267294,8.4678,28.9184,38.6377,k46228
k26186,0.347374,9.71739,59.4027,35.0135,k47907
k49119,0.0739156,-1.69038,150.65,31.3435,k25894
k35641,0.10767,-1.15093,199.277,12.2819,k3081
k11469,0.171078,-4.49066,82.9501,28.9441,k31105
k22789,0.3589,-8.23356,92.2898,44.0521,k40729
k16133,0.6337,0.411905,91.1747,27.3873,k11598
k24065,0.336414,1.09852,159.953,7.48145,k45971
k4134,0.0563747,-1.44706,249.226,21.8736,k33261
k12775,0.0592889,-2.25727,65.4166,26.7899,k41185
k13523,0.148136,8.44144,100.151,54.2266,k38073
k36345,0.224838,-0.103234,125.977,36.7368,k54474
k16360,0.304472,2.95769,150.938,24.6317,k8755
k27566,0.630374,-8.16784,57.4831,58.6394,k8169
k30499,0.368867,-0.617011,77.1868,4.49392,k20793
k51454,0.254333,13.1612,169.793,30.9839,k30397
k42048,0.510612,-1.56406,154.898,13.2688,k3427
k32066,0.195164,6.79529,38.0615,61.6763,k35896
k5965,0.125789,2.72605,213.52,41.4238,k26016
k36853,0.127362,6.17112,80.0892,24.6623,k18877
k34200,0.398791,-0.187056,65.5065,44.6287,k25603
k23645,0.841545,1.41894,124.279,11.8112,k55050
k28781,0.281894,-14.1996,186.115,14.7072,k19761
k24796,0.0696755,3.04318,70.662,49.9682,k55119
k41888,0.456257,1.29794,123.354,78.0145,k48103
k44987,0.16897,-6.31658,183.596,54.8612,k3690
k1904,0.108926,-0.31081,80.8025,21.8139,k57451
k6507,0.107227,6.01726,133.032,51.7149,k446
k12910,0.172815,3.72842,79.7793,43.9215,k34193
k4255,0.692737,-2.71361,119.406,23.814,k26102
k32547,0.137352,9.72224,7.92595,31.7931,k19723
k43366,0.588179,-1.31169,202.435,27.2403,k44208
k34019,0.246238,1.68167,164.748,31.1416,k25405
k10332,0.439606,-4.25316,76.2007,34.6193,k3371
k9247,0.49121,-0.607161,215.003,27.5526,k33793
k46272,0.125595,1.01706,139.477,24.5623,k24114
k22022,0.535708,0.562357,168.395,33.9661,k50127
k47060,0.473108,2.28298,172.862,40.9866,k17920
k22993,0.119277,5.70008,109.457,61.2629,k53082
k39127,0.281936,-2.96745,108.188,35.7259,k14206
k36550,0.315774,-3.06738,81.8619,70.0998,k17986
k3541,0.327899,7.21926,152.028,17.463,k37996
k11715,0.239769,-0.25143,95.5156,53.2987,k8667
k19902,0.22644,-9.11596,143.559,18.0453,k54397
k44875,0.122038,3.5609,101.255,55.1358,k46408
k3497,0.284449,-4.51736,139.431,29.4132,k50052
k38054,0.441782,2.66067,106.293,39.3978,k8650
k49792,0.245303,0.768119,170.589,39.678,k14339
k20745,0.142099,-1.44571,128.836,19.7056,k50264
k53379,0.251587,-0.0679681,139.694,30.5949,k28605
k52409,0.270931,-12.676,97.2494,52.8089,k23546
k26345,0.339826,-4.85132,153.023,76.8473,k24684
k37365,0.356631,16.9276,95.8946,16.0538,k42928
k6338,0.270449,2.87803,145.2,16.8873,k51113
k50542,0.0690139,-1.86395,85.9499,51.0461,k1741
k1218,0.373745,-18.5576,99.1001,17.7904,k56745
k15101,0.227983,16.3768,199.029,39.8759,k29063
k5138,0.492264,0.236846,99.5375,10.2492,k18696
k54935,0.192895,0.708849,118.928,6.37123,k19575
k8169,0.437585,-1.9214,143.482,46.9629,k15979
k51830,0.546919,-0.73924,95.2289,38.3035,k44795
k8724,0.210012,2.05689,86.6866,64.9008,k38649
k48846,0.487156,0.114353,115.829,46.546,k18108
k42696,0.127716,3.99736,143.638,25.3641,k40463
k27701,0.144577,1.9066,84.7282,44.2569,k31808
k36000,0.664524,-0.250192,187.056,61.8996,k44076
k1581,0.127321,3.85388,108.278,40.4458,k28809
k54708,0.0447002,2.27395,137.095,16.065,k8561
k384,0.277674,-7.76607,253.558,34.612,k23323
k8353,0.190954,-9.44078,195.381,40.7382,k44569
k22953,0.227103,-1.45431,163.077,53.0213,k15798
k43063,0.240937,-1.79498,124.661,64.1804,k18205
k25953,0.236755,-9.88981,195.289,39.3979,k50109
k2450,0.545859,5.27949,94.6324,59.806,k7865
k24716,0.275222,22.3235,129.369,20.8238,k28643
k41978,0.229118,-23.735,78.2254,15.0351,k47938
k33708,0.832264,-2.80713,83.7361,23.3165,k33963
k23304,0.517913,-15.538,38.77,32.2103,k49695
k49867,0.315246,0.795784,100.293,47.4495,k9579
k39352,0.237471,1.62024,53.583,41.0191,k10812
k7913,0.388381,1.18006,202.982,54.7629,k25327
k15505,0.111407,12.3068,41.7484,24.9558,k27596
k5408,0.192079,-0.2967,213.209,25.1579,k26291
k40124,0.238,-3.63076,88.6735,6.3792,k11877
k10245,0.162178,-0.239487,162.198,80.0634,k10889
k1253,0.859624,-0.10082,253.128,14.5765,k47509
k49569,0.38025,23.5653,199.307,55.5038,k43938
k40686,0.415519,-0.770157,149.905,50.1047,k41548
k28794,0.146873,-0.25592,23.2609,18.9477,k33768
k36852,0.36957,21.6978,82.5761,6.39717,k5799
k50604,0.222358,7.28337,109.689,15.0568,k35913
k2041,0.180214,-0.421802,96.4916,45.7245,k26094
k31671,0.553783,0.220357,157.989,41.191,k24740
k16642,0.0747582,2.90093,188.795,10.1715,k9800
k34621,0.518669,7.49708,65.7288,35.0559,k47828
k54247,0.520164,1.67597,126.458,5.79701,k34090
k3178,0.404471,0.426618,123.955,5.22375,k54903
k18605,0.891728,4.73194,152.526,56.4229,k25633
k17121,0.534773,5.57601,38.2416,43.9649,k41825
k41861,0.180883,6.81148,98.3687,42.5199,k35035
k47119,0.116988,-6.41691,51.3965,32.8909,k4481
k34784,0.0914589,2.35605,93.4633,59.232,k45935
k48003,0.385379,3.63183,102.441,20.2017,k14813
k31498,0.323603,-1.36766,199.748,12.5226,k9959
k57144,0.104287,2.3524,63.4001,3.05251,k38234
k24121,0.183017,-2.17547,146.368,5.91664,k46937
k43998,0.309108,2.68149,114.577,21.4805,k1876
k49950,0.12419,4.09377,85.9941,13.2966,k46938
k3099,0.726811,-4.72129,36.2801,14.638,k53602
k12251,0.265727,7.15086,181.377,24.5641,k16797
k27087,0.294971,1.62418,186.518,49.7571,k41047
k17656,0.103696,5.66073,98.8958,52.8809,k36643
k11113,0.40526,2.09049,107.257,35.9646,k11836
k33607,0.602183,-0.577831,115.369,85.5156,k23710
k13529,0.2333,5.44911,78.0941,26.8769,k43368
k20533,0.296691,0.806432,88.6726,7.25732,k48304
k27128,0.604512,0.739993,157.218,14.2507,k43888
k1734,0.173698,-1.17005,204.893,37.4257,k47062
k6789,0.387164,-1.75495,96.1714,36.2625,k31986
k21940,0.16906,10.2954,81.4721,28.2868,k38811
k51574,1.0,22.2327,75.4672,31.66,k22115
k16852,0.28107,9.68642,85.731,28.1573,k57094
k25427,0.620519,-1.17259,98.8267,63.8489,k54560
k48206,0.972308,1.35718,57.4212,18.5487,k47267
k54605,0.955676,-0.586537,55.2679,53.0155,k2925
k57028,0.212238,2.65211,75.0407,43.1062,k33111
k606,0.246418,-0.502284,153.693,7.53407,k54753
k22751,0.182407,-1.64284,137.251,61.3306,k30567
k1951,0.31348,-9.01811,251.703,53.5713,k11654
k19605,0.0683389,-0.905526,134.22,10.7913,k6353
k6704,0.295281,-2.63468,203.888,17.4477,k4041
k18624,0.189065,3.46,192.698,42.0532,k18947
k44158,0.0965482,16.4107,150.84,37.6912,k23419
k20092,0.215713,1.59059,119.344,26.8479,k54034
k10792,0.566561,23.4321,53.7681,26.8691,k53757
k19085,0.139442,-0.134199,72.1379,15.3501,k16671
k37905,0.322586,1.17813,155.423,45.1376,k46798
k14776,0.269243,-0.50447,48.8455,17.0119,k22930
k20967,0.600889,7.49009,82.3933,65.5091,k46383
k25340,0.0925342,-0.518621,161.914,42.7796,k52141
k15587,0.288894,2.22471,133.737,25.7125,k4301
k15312,0.498636,4.24274,195.602,43.0956,k32299
k5884,0.176214,0.000973783,100.144,32.896,k48478
k28722,0.683213,-0.132963,253.229,51.503,k40036
k2332,0.183606,-0.189444,172.754,5.53412,k9690
k24992,0.275248,-0.630343,144.608,29.9475,k2457
k6746,1.0111,25.8679,123.772,62.0753,k25923
k41964,0.51537,-9.45299,158.803,67.5755,k48461
k13119,0.112788,-2.52538,119.807,9.88182,k50231
k17925,0.459941,1.64654,93.4246,17.9904,k47061
k53436,0.653346,0.0339404,150.807,11.091,k3273
k1164,0.23975,-7.66106,148.279,60.6826,k10704
k57277,0.322808,14.1413,40.3183,20.1503,k32584
k6965,0.629535,4.49763,131.593,38.9144,k50699
k9908,0.197553,4.74766,53.3647,54.479,k45582
k53711,0.511753,10.0885,208.088,18.2722,k41551
k30630,0.0966889,0.663679,109.694,20.5032,k3040
k26497,0.0692892,2.0293,119.456,7.18096,k56252
k43784,0.163812,2.69403,126.097,26.5601,k30637
k42580,0.580111,4.73496,125.07,14.4581,k54466
k41402,0.367377,-1.72332,215.084,47.3905,k45438
k11138,0.226617,-3.49089,223.187,43.5078,k22569
k38846,0.983648,-7.89114,206.774,29.4869,k18673
k44929,0.191499,-6.56215,132.178,56.839,k9020
k49589,0.463403,3.01884,123.049,25.8876,k36809
k9976,0.621662,-4.64698,80.5598,57.8326,k52132
k31991,0.589552,-0.894424,111.918,17.1192,k22177
k41381,0.71159,1.26585,127.419,18.2316,k49448
k55816,0.697612,-3.45633,100.843,64.1367,k19976
k39357,0.987298,-5.66065,126.509,19.8585,k23483
k21727,0.176649,5.40502,169.035,21.7562,k37561
k30435,0.0889439,0.661265,168.189,12.1997,k32442
k12354,0.338284,1.28663,134.163,35.4947,k57033
k587,0.359142,10.9989,82.8705,56.4974,k26782
k54360,0.428059,2.18873,78.9385,12.0097,k48259
k429,0.366374,8.12398,212.148,78.3146,k7252
k1949,0.851154,-3.18143,140.832,39.6395,k6086
k22610,0.688851,3.03569,80.8062,17.0609,k35351
k43532,0.456851,14.9417,84.8895,48.3601,k54795
k48796,0.593401,0.138367,87.3183,84.7375,k51031
k32772,0.174032,-1.24242,88.3856,26.201,k24284
k51429,0.465635,8.28983,101.638,23.2452,k15611
k27390,1.04224,0.122817,66.7562,16.1051,k23294
k5552,0.211664,4.45037,90.8342,2.8004,k49127
k1120,0.138024,4.79921,78.562,45.9715,k7513
k35685,0.212627,4.29168,95.3546,82.5464,k49870
k43541,0.211547,0.418626,66.191,30.3342,k42656
k34972,0.493781,-4.07042,162.037,61.188,k42902
k28947,0.142484,0.154381,203.084,47.5277,k6003
k51624,0.730996,1.62088,90.788,27.4947,k41594
k28653,0.217162,-3.28549,140.532,12.4656,k56886
k11253,0.786586,-5.91023,168.883,32.5731,k41527
k28391,0.22254,-0.945289,167.718,67.1657,k7038
k52312,0.270725,1.32165,113.968,63.7195,k21032
k33284,0.722691,0.407659,21.9011,18.3718,k33362
k49057,0.608329,5.31269,195.642,9.68911,k26477
k30554,0.393929,1.88478,200.523,37.7973,k56292
k15497,0.217035,1.52498,117.17,21.1538,k56814
k14629,0.335436,-0.953059,72.3067,36.4631,k22313
k17360,0.162022,2.2586,110.78,45.9624,k30409
k638,0.291634,-2.83025,186.184,13.054,k35834
k50263,0.414876,-5.37168,27.7615,40.6317,k3454
k3298,0.16395,-0.0253738,100.194,1.86321,k37821
k11099,0.326609,-3.47025,115.141,28.6128,k55998
k11933,0.332482,-3.62582,122.398,21.0155,k2832
k29477,0.370358,-1.97999,99.0162,65.3705,k32439
k55786,0.223749,-0.0443263,128.356,18.3113,k45734
k33141,0.301694,-2.23928,126.845,39.5652,k45817
k506,0.13407,7.04393,149.698,33.5549,k46787
k35580,0.507371,1.04297,67.7943,23.5918,k13169
k11376,0.632947,-2.92989,124.397,12.7881,k26849
k49331,0.217068,-2.62349,63.1405,72.4408,k41463
k9730,0.289959,-1.50016,76.1515,7.79122,k16143
k49883,0.82862,1.76322,177.755,45.6726,k54846
k28096,0.094524,2.29931,116.9,51.419,k7866
k34012,0.0550707,-1.27793,132.879,59.0615,k32007
k19513,0.182251,20.4019,43.9385,60.1352,k4579
k30688,0.172667,6.53766,62.339,33.2778,k5936
k54800,0.378642,-9.54892,55.3797,34.7259,k3342
k11455,0.17593,-0.713208,229.323,47.2865,k16509
k11745,0.341164,3.22067,43.1862,10.6493,k4572
k57464,0.217096,2.2492,114.868,32.4678,k56640
k52581,0.523527,7.86259,71.6449,56.4913,k14404
k41157,0.0947089,2.01044,32.006,7.00816,k49693
k33124,0.0506366,0.801551,151.277,17.1449,k5881
k2091,0.163506,0.0365284,121.726,4.55144,k49955
k1223,0.502757,7.19113,105.579,52.6941,k1929
k46576,0.113072,2.4645,81.054,60.3881,k24466
k33163,0.134371,-0.139192,73.8624,13.7603,k36170
k15448,0.882846,-0.693571,64.2017,27.0798,k33684
k39652,0.460619,-9.78058,139.838,60.6859,k35932
k32605,0.163164,0.0892737,192.605,31.7461,k38874
k19029,0.134677,-0.933261,88.449,46.7451,k40274
k54116,0.64225,-1.65706,108.18,43.2299,k14833
k11136,0.193506,0.490197,149.855,15.4225,k9943
